id_mutation.string(),date_mutation.date(2006-01-02),nature_mutation.string(),valeur_fonciere.double(),adresse_numero.int32(),adresse_nom_voie.string(),adresse_code_voie.string(),code_postal.int32(),code_commune.int32(),nom_commune.string(),code_departement.int32(),nombre_lots.int64(),type_local.string(),surface_reelle_bati.double(),nombre_pieces_principales.int32(),longitude.double(),latitude.double()
2019-1494370,2019-01-17,Vente,70000.0,43,LOT LES CAZALES,A055,97440,97409,Saint-André,974,0,Maison,61.0,4,55.64734,-20.959523
2019-1494371,2019-01-14,Vente,110445.0,45,CHE DES LANTANAS,0837,97434,97415,Saint-Paul,974,1,Appartement,16.0,1,55.224869,-21.038318
2019-1494373,2019-01-17,Vente,120000.0,245,CHE DES COMBAVAS,0370,97411,97415,Saint-Paul,974,0,Maison,53.0,3,55.324282,-20.995788
2019-1494374,2019-01-14,Vente,127100.0,74,ALL DES TOPAZES,1397,97400,97411,Saint-Denis,974,1,Appartement,48.0,2,55.443038,-20.896209
2019-1494375,2019-01-18,Vente,317000.0,36,RUE DE L'AEROPOSTALE,0089,97411,97415,Saint-Paul,974,0,Maison,98.0,4,55.328606,-20.990988
2019-1494376,2019-01-17,Vente,96500.0,81,RUE ROMAIN ROLLAND,0335,97419,97408,La Possession,974,1,Appartement,58.0,3,55.331177,-20.951697
2019-1494377,2019-01-22,Vente,69668.0,2,ALL DES OEILLETS,1023,97490,97411,Saint-Denis,974,0,Maison,55.0,4,55.48634,-20.915111
2019-1494378,2019-01-16,Vente,79000.0,16,RUE LORY LES HAUTS,0781,97490,97411,Saint-Denis,974,1,Appartement,85.0,2,55.481353,-20.893977
2019-1494380,2019-01-17,Vente,91000.0,81,RUE ROMAIN ROLLAND,0335,97419,97408,La Possession,974,1,Appartement,49.0,3,55.331177,-20.951697
2019-1494381,2019-01-21,Vente,85000.0,6,CHE COMMUNE DES BEGUES,0037,97441,97420,Sainte-Suzanne,974,1,Appartement,45.0,2,55.640158,-20.933365
2019-1494382,2019-01-24,Vente,407000.0,33,RUE MONTREUIL,0970,97400,97411,Saint-Denis,974,0,Local industriel. commercial ou assimilé,355.0,0,55.457022,-20.884418
2019-1494383,2019-01-16,Vente,195000.0,8,IMP DES CARAMBOLES,0906,97470,97410,Saint-Benoît,974,0,Maison,148.0,5,55.690726,-21.030724
2019-1494384,2019-01-15,Vente,275000.0,23,AV DE L USINE,1701,97434,97415,Saint-Paul,974,1,Appartement,72.0,4,55.238638,-21.085969
2019-1494385,2019-01-17,Vente,158505.0,12,RUE VICTOR SCHOELCHER,0381,97419,97408,La Possession,974,1,Appartement,63.0,3,55.333984,-20.93135
2019-1494386,2019-01-28,Vente,70000.0,1,CHE MIKA,0986,97422,97415,Saint-Paul,974,0,Maison,90.0,3,55.274984,-21.100503
2019-1494387,2019-02-11,Vente,135000.0,66,BD SAINT FRANCOIS,1261,97400,97411,Saint-Denis,974,1,Appartement,66.0,3,55.461449,-20.899575
2019-1494388,2019-02-01,Vente,150000.0,59,CITE SARDA GARRIGA,A035,97470,97410,Saint-Benoît,974,0,Maison,95.0,5,55.715333,-21.045406
2019-1494389,2019-02-11,Vente,380000.0,131,CHE FINETTE,0535,97490,97411,Saint-Denis,974,0,Maison,211.0,6,55.473399,-20.907078
2019-1494390,2019-01-25,Vente,95000.0,369,CD 41,0100,97419,97408,La Possession,974,1,Appartement,67.0,3,55.369732,-20.924589
2019-1494391,2019-02-04,Vente,168000.0,145,CHE DE LA POUDRIERE,1203,97460,97415,Saint-Paul,974,1,Appartement,67.0,3,55.285998,-21.018027
2019-1494392,2019-01-29,Vente,229000.0,514,RUE CHARLES BAUDELAIRE,0462,97440,97409,Saint-André,974,0,Maison,105.0,4,55.663123,-20.941252
2019-1494393,2019-01-22,Vente,55319.0,30,ALL DES TULIPES,1413,97490,97411,Saint-Denis,974,0,Maison,35.0,2,55.485158,-20.915297
2019-1494396,2019-01-07,Vente,148317.0,62,AV DU CAPRICORNE,1744,97434,97415,Saint-Paul,974,1,Appartement,45.0,2,55.2274,-21.063696
2019-1494397,2019-01-24,Vente,190000.0,97,CHE DE GRAND  CANAL,0593,97490,97411,Saint-Denis,974,1,Appartement,69.0,4,55.496997,-20.911089
2019-1494399,2019-02-05,Vente,50000.0,11,CHE ZITTO,0451,97470,97410,Saint-Benoît,974,0,Maison,60.0,3,55.701415,-21.05045
2019-1494400,2019-01-23,Vente,150000.0,86,CHE DU BUTOR,0360,97440,97409,Saint-André,974,0,Maison,131.0,4,55.645375,-20.976324
2019-1494401,2019-01-28,Vente,295000.0,492,CHE DE LA SOURCE        MOUFIA,1355,97490,97411,Saint-Denis,974,1,Maison,94.0,4,55.494642,-20.935303
2019-1494402,2019-01-25,Vente,180000.0,9,RUE DE LA DIGUE,0428,97400,97411,Saint-Denis,974,1,Appartement,97.0,5,55.446297,-20.884526
2019-1494404,2019-01-25,Vente,64000.0,56,AV EUDOXIE NONGE,0516,97490,97411,Saint-Denis,974,1,Appartement,39.0,2,55.495226,-20.899
2019-1494405,2019-01-25,Vente,42500.0,32,RUE DE LA BOURGOGNE,0226,97490,97411,Saint-Denis,974,1,Appartement,22.0,1,55.485451,-20.90867
2019-1494407,2019-01-29,Vente,125000.0,28,IMP YLANG YLANG,1658,97460,97415,Saint-Paul,974,1,Appartement,32.0,1,55.303305,-20.975281
2019-1494409,2019-02-11,Vente,190000.0,6,CHE TAMARIN SARDA,0365,97419,97408,La Possession,974,0,Maison,96.0,5,55.347874,-20.926159
2019-1494410,2019-01-17,Vente,118000.0,31,RUE DU GRAND HOTEL,0725,97434,97415,Saint-Paul,974,1,Appartement,41.0,2,55.231328,-21.032158
2019-1494411,2019-01-22,Vente,400000.0,6,RUE DES CONSTELLATIONS,0134,97419,97408,La Possession,974,0,Maison,150.0,6,55.337443,-20.941404
2019-1494412,2019-01-18,Vente,118000.0,8,ALL DES SPINELLES,1362,97400,97411,Saint-Denis,974,1,Appartement,47.0,2,55.44694,-20.898124
2019-1494413,2019-01-18,Vente,433000.0,2,CHE DES POMMIERS,1161,97411,97415,Saint-Paul,974,0,Maison,149.0,4,55.321764,-20.985292
2019-1494414,2019-01-18,Vente,80000.0,107,RTE DE BOIS DE NEFLES,0211,97490,97411,Saint-Denis,974,1,Appartement,55.0,3,55.475693,-20.899271
2019-1494415,2019-01-22,Vente,186830.0,36,CHE DES LATANIERS,0850,97422,97415,Saint-Paul,974,0,Maison,150.0,3,55.27713,-21.095068
2019-1494416,2019-01-18,Vente,84000.0,27,IMP PENDULAS,1800,97411,97415,Saint-Paul,974,1,Appartement,36.0,2,55.322209,-20.978925
2019-1494417,2019-01-18,Vente,108000.0,6,ALL DES AIGRETTES,0025,97434,97415,Saint-Paul,974,1,Appartement,29.0,1,55.229898,-21.050823
2019-1494420,2019-01-22,Vente,419973.62,59,CHE DES FLEURS,0624,97423,97415,Saint-Paul,974,0,Maison,147.0,4,55.291475,-21.035201
2019-1494420,2019-01-22,Vente,419973.62,59,CHE DES FLEURS,0624,97423,97415,Saint-Paul,974,0,Local industriel. commercial ou assimilé,11.0,0,55.291475,-21.035201
2019-1494422,2019-02-13,Vente,45500.0,8,RUE THERESIEN CADET      MFIA,1408,97490,97411,Saint-Denis,974,1,Appartement,31.0,1,55.480059,-20.907698
2019-1494424,2019-01-30,Vente,118350.0,2,RUE LEON DIERX,0758,97400,97411,Saint-Denis,974,1,Appartement,53.0,3,55.457224,-20.889232
2019-1494428,2019-01-30,Vente,110000.0,66,RUE DES MIMOSAS,0350,97431,97406,La Plaine-des-Palmistes,974,0,Maison,50.0,3,55.619012,-21.13689
2019-1494429,2019-01-29,Vente,48500.0,45,AV LECONTE DE LISLE,0756,97490,97411,Saint-Denis,974,1,Appartement,32.0,1,55.484059,-20.892319
2019-1494430,2019-01-17,Vente,100000.0,71,RUE TESSAN,1391,97490,97411,Saint-Denis,974,1,Appartement,56.0,3,55.47873,-20.896394
2019-1494431,2019-01-21,Vente,213000.0,6,ALL DES ROSEAUX,0772,97441,97420,Sainte-Suzanne,974,0,Maison,126.0,4,55.634848,-20.9275
2019-1494434,2019-01-16,Vente,135000.0,13,RUE DES DIAMANTS,0966,97470,97410,Saint-Benoît,974,0,Maison,65.0,4,55.700666,-21.05826
2019-1494437,2019-01-25,Vente,110000.0,123,RUE DES DEUX CANONS,0421,97490,97411,Saint-Denis,974,1,Appartement,53.0,3,55.474174,-20.893813
2019-1494438,2019-01-17,Vente,48500.0,4,RUE DES BECS ROSES,0052,97412,97402,Bras-Panon,974,1,Appartement,47.0,2,55.681461,-20.99673
2019-1494439,2019-01-17,Vente,210000.0,14,RUE ALEXIS DE VILLENEUVE,0040,97400,97411,Saint-Denis,974,1,Appartement,74.0,3,55.448945,-20.877447
2019-1494441,2019-01-29,Vente,270000.0,161,RUE DU GAL DE GAULLE,0570,97400,97411,Saint-Denis,974,1,Appartement,90.0,4,55.462314,-20.883947
2019-1494442,2019-01-28,Vente,241300.0,17,RUE OMEGA,1854,97460,97415,Saint-Paul,974,1,Appartement,90.0,4,55.28509,-20.983718
2019-1494443,2019-01-23,Vente,272000.0,301,CHE JEANSON,0960,97440,97409,Saint-André,974,0,Maison,91.0,4,55.682808,-20.975915
2019-1494444,2019-01-25,Vente,112000.0,47,RUE DES FORBANS,0466,97438,97418,Sainte-Marie,974,0,Maison,95.0,4,55.530812,-20.921323
2019-1494445,2019-01-25,Vente,269000.0,33,RUE FRERE SCUBILLON,0630,97441,97420,Sainte-Suzanne,974,0,Maison,91.0,4,55.637577,-20.932532
2019-1494446,2019-01-25,Vente,980000.0,6,RUE DU MAINE,0806,97490,97411,Saint-Denis,974,0,Local industriel. commercial ou assimilé,230.0,0,55.491373,-20.902824
2019-1494446,2019-01-25,Vente,980000.0,6,RUE DU MAINE,0806,97490,97411,Saint-Denis,974,0,Local industriel. commercial ou assimilé,250.0,0,55.491373,-20.902824
2019-1494446,2019-01-25,Vente,980000.0,6,RUE DU MAINE,0806,97490,97411,Saint-Denis,974,0,Local industriel. commercial ou assimilé,250.0,0,55.491373,-20.902824
2019-1494447,2019-01-25,Vente,300000.0,876,CHE ETANG,0720,97440,97409,Saint-André,974,0,Maison,259.0,5,55.657805,-20.926035
2019-1494448,2019-01-30,Vente,260000.0,8,CHE DECOTTE,0401,97417,97411,Saint-Denis,974,0,Maison,95.0,5,55.426814,-20.890881
2019-1494449,2019-01-24,Vente,51000.0,40,CHE DU PITON TRESOR,1115,97417,97411,Saint-Denis,974,1,Appartement,36.0,1,55.430845,-20.89621
2019-1494450,2019-01-24,Vente,200000.0,159,RUE DU GAL DE GAULLE,0570,97400,97411,Saint-Denis,974,1,Appartement,69.0,3,55.461996,-20.883836
2019-1494451,2019-01-18,Vente,120000.0,135,AV H DELISLE,0415,97400,97411,Saint-Denis,974,1,Maison,110.0,6,55.452394,-20.891276
2019-1494452,2019-01-24,Vente,33000.0,69,RTE DE BOIS DE NEFLES,0211,97490,97411,Saint-Denis,974,1,Appartement,20.0,1,55.477289,-20.896817
2019-1494453,2019-01-18,Vente,65000.0,43,LOT COTUR 1,A080,97470,97410,Saint-Benoît,974,0,Maison,72.0,4,55.719088,-21.046588
2019-1494455,2019-01-28,Vente,239000.0,34,CHE FRANCOISE,1611,97411,97415,Saint-Paul,974,0,Maison,81.0,3,55.331297,-20.99842
2019-1494457,2019-01-28,Vente,105000.0,42,RUE PAUL LOUIS LEMERLE,0516,97438,97418,Sainte-Marie,974,0,Maison,120.0,4,55.518721,-20.908016
2019-1494458,2019-01-30,Vente,210000.0,1205,RTE DE SALAZIE,1750,97440,97409,Saint-André,974,0,Maison,110.0,5,55.628312,-20.983588
2019-1494459,2019-01-21,Vente,128000.0,66,RUE MONTFLEURY,0760,97470,97410,Saint-Benoît,974,0,Maison,70.0,3,55.710365,-21.033516
2019-1494460,2019-01-25,Vente,80000.0,128,ALL DES TOPAZES,1397,97400,97411,Saint-Denis,974,1,Appartement,20.0,1,55.443324,-20.898746
2019-1494461,2019-01-30,Vente,470000.0,38,CHE DES ACAJOUS,0013,97490,97411,Saint-Denis,974,0,Maison,36.0,3,55.474973,-20.904691
2019-1494461,2019-01-30,Vente,470000.0,38,CHE DES ACAJOUS,0013,97490,97411,Saint-Denis,974,0,Maison,126.0,5,55.474973,-20.904691
2019-1494462,2019-01-29,Vente,430000.0,24,RUE MGR DE BEAUMONT,0920,97400,97411,Saint-Denis,974,1,Local industriel. commercial ou assimilé,120.0,0,55.456108,-20.883626
2019-1494465,2019-01-29,Vente,90000.0,55,CHE COMMINS,0359,97417,97411,Saint-Denis,974,1,Appartement,39.0,2,55.407749,-20.890099
2019-1494466,2019-01-28,Vente,86000.0,18,AV STANISLAS GIMART,1367,97490,97411,Saint-Denis,974,1,Appartement,47.0,3,55.475113,-20.893167
2019-1494467,2019-01-31,Vente,140000.0,176,CHE CHEVALIER,0340,97435,97415,Saint-Paul,974,0,Maison,192.0,8,55.282644,-21.046082
2019-1494468,2019-01-31,Vente,78000.0,43,RUE PHILIBERT,1110,97400,97411,Saint-Denis,974,2,Appartement,55.0,2,55.447692,-20.887379
2019-1494469,2019-01-18,Vente,68000.0,7,RUE DES PANIERS,1055,97400,97411,Saint-Denis,974,1,Appartement,27.0,1,55.458985,-20.898374
2019-1494470,2019-02-05,Vente,70000.0,2,CHE BLEMIR   (STE ANNE),0050,97437,97410,Saint-Benoît,974,0,Maison,75.0,5,55.738879,-21.08904
2019-1494472,2019-02-01,Vente,78891.0,9,RUE CHE GUEVARA,0089,97419,97408,La Possession,974,0,Maison,64.0,1,55.331171,-20.947683
2019-1494474,2019-02-05,Vente,204000.0,25,RUE PAUL LOUIS LEMERLE,0516,97438,97418,Sainte-Marie,974,0,Maison,148.0,5,55.516861,-20.907413
2019-1494476,2019-01-29,Vente,80000.0,118,CHE DE BOIS ROUGE,0197,97490,97411,Saint-Denis,974,1,Appartement,55.0,3,55.486633,-20.923917
2019-1494477,2019-02-04,Vente,573500.0,15,CHE DES CAPUCINES,1637,97460,97415,Saint-Paul,974,0,Maison,181.0,5,55.267526,-21.036226
2019-1494478,2019-02-08,Vente,120000.0,2,IMP UCELLO,0458,97420,97407,Le Port,974,0,Local industriel. commercial ou assimilé,900.0,0,55.325776,-20.937492
2019-1494479,2019-02-06,Vente,359100.0,9,ALL DES AIGUES MARINES,0036,97400,97411,Saint-Denis,974,0,Maison,86.0,4,55.441827,-20.894175
2019-1494480,2019-01-29,Vente,385000.0,14,CHE DES ORANGERS,1032,97490,97411,Saint-Denis,974,0,Maison,85.0,3,55.481725,-20.916076
2019-1494483,2019-02-01,Vente,327600.0,16,AV DE LA PALESTINE,0277,97419,97408,La Possession,974,5,Local industriel. commercial ou assimilé,156.0,0,55.322732,-20.9606
2019-1494484,2019-02-04,Vente,150000.0,21,CHE DES BIBASSIERS,0182,97490,97411,Saint-Denis,974,1,Appartement,73.0,3,55.484231,-20.919277
2019-1494485,2019-01-29,Vente,207900.0,302,RUE DU MARECHAL LECLERC,0840,97400,97411,Saint-Denis,974,0,Maison,40.0,2,55.462656,-20.883501
2019-1494486,2019-01-23,Vente en l'état futur d'achèvement,630748.0,129,RUE DU GEN DE GAULLE  (ST G),0659,97434,97415,Saint-Paul,974,1,Appartement,122.0,5,55.227162,-21.051017
2019-1494487,2019-01-30,Vente,145000.0,14,CHE DU DISPENSAIRE,0433,97490,97411,Saint-Denis,974,0,Maison,54.0,3,55.494348,-20.927459
2019-1494489,2019-01-31,Vente,360000.0,9,CHE DES FUCREAS        LA MTA,0662,97417,97411,Saint-Denis,974,0,Maison,106.0,3,55.410331,-20.897372
2019-1494491,2019-01-28,Vente,300000.0,90,RTE DE FATIMA,0614,97435,97415,Saint-Paul,974,0,Maison,79.0,3,55.280207,-21.050569
2019-1494492,2019-01-23,Vente,48400.0,6,CD 41,0100,97419,97408,La Possession,974,1,Appartement,27.0,1,55.346192,-20.923668
2019-1494493,2019-01-31,Vente,100000.0,28,CHE ROBERT,0487,97412,97402,Bras-Panon,974,0,Maison,74.0,4,55.683443,-21.001865
2019-1494494,2019-01-25,Vente,600000.0,32,RUE COTE OUEST,0136,97419,97408,La Possession,974,0,Maison,150.0,5,55.347554,-20.929834
2019-1494495,2019-01-24,Vente,100000.0,84,RTE DE TROIS BASSINS,1445,97435,97415,Saint-Paul,974,1,Appartement,38.0,2,55.266856,-21.04988
2019-1494496,2019-01-25,Vente,185000.0,63,AV DES MARTINS,0992,97460,97415,Saint-Paul,974,1,Appartement,73.0,4,55.266499,-21.026462
2019-1494497,2019-01-24,Vente,255000.0,7,RUE DES BONITES,0174,97434,97415,Saint-Paul,974,0,Maison,63.0,4,55.232071,-21.057491
2019-1494498,2019-02-06,Vente,295000.0,56,RUE FENELON,0530,97400,97411,Saint-Denis,974,0,Maison,80.0,4,55.447854,-20.887599
2019-1494500,2019-02-06,Vente,334000.0,33,RUE DES SAPOTES,1356,97411,97415,Saint-Paul,974,0,Maison,93.0,4,55.322407,-20.987847
2019-1494501,2019-01-28,Vente,350000.0,70,RUE LEOPOLD RAMBAUD,0761,97490,97411,Saint-Denis,974,0,Local industriel. commercial ou assimilé,274.0,0,55.47516,-20.886655
2019-1494502,2019-02-04,Vente,121000.0,9,ALL DES OPALES,1027,97400,97411,Saint-Denis,974,1,Appartement,42.0,2,55.44468,-20.892898
2019-1494503,2019-02-08,Vente,349500.0,20,RTE DU PITON       B DE NEFLES,1090,97490,97411,Saint-Denis,974,0,Maison,72.0,2,55.475212,-20.924197
2019-1494504,2019-02-08,Vente,220000.0,20,RUE EMMANUEL TEXER,0173,97419,97408,La Possession,974,0,Maison,62.0,4,55.335591,-20.927581
2019-1494505,2019-02-06,Vente,160000.0,17,CHE DES ROUTIERS,1219,97490,97411,Saint-Denis,974,1,Appartement,61.0,3,55.496875,-20.918166
2019-1494507,2019-02-11,Vente,86000.0,15,RUE EMILE GRIMAUD,0486,97490,97411,Saint-Denis,974,1,Appartement,87.0,4,55.483784,-20.889672
2019-1494511,2019-02-05,Vente,240000.0,3,ALL EUSEBE DOBARIA,1220,97420,97407,Le Port,974,0,Maison,125.0,5,55.315806,-20.960026
2019-1494512,2019-01-31,Vente en l'état futur d'achèvement,330000.0,28,CHE HAUTBOIS,0603,97417,97411,Saint-Denis,974,1,Appartement,86.0,4,55.425154,-20.887518
2019-1494515,2019-01-30,Vente,27000.0,49,RUE LACROIX,0728,97490,97411,Saint-Denis,974,1,Appartement,24.0,2,55.482148,-20.899026
2019-1494516,2019-02-01,Vente,115000.0,132,RUE DU GAL DE GAULLE,0570,97400,97411,Saint-Denis,974,1,Appartement,49.0,2,55.460213,-20.885161
2019-1494517,2019-02-06,Vente,99000.0,13,RUE PAUL LOUIS LEMERLE,0516,97438,97418,Sainte-Marie,974,0,Maison,109.0,5,55.516301,-20.907264
2019-1494519,2019-02-18,Vente,190000.0,18,ALL DES CORINDONS,0366,97400,97411,Saint-Denis,974,1,Appartement,104.0,5,55.444988,-20.902814
2019-1494521,2019-01-24,Vente,8000.0,3,IMP REGIS THOMAS,1259,97435,97415,Saint-Paul,974,0,Maison,99.0,4,55.258853,-21.043164
2019-1494525,2019-01-22,Vente,86000.0,78,ALL DES TOPAZES,1397,97400,97411,Saint-Denis,974,1,Appartement,38.0,2,55.442134,-20.896532
2019-1494528,2019-01-24,Vente,551750.0,89,ALL DU GOLF,0589,97417,97411,Saint-Denis,974,0,Maison,123.0,4,55.422231,-20.878318
2019-1494530,2019-01-28,Vente,572699.0,8,SEN DES DAHLIAS,0510,97441,97420,Sainte-Suzanne,974,0,Maison,166.0,4,55.595779,-20.917737
2019-1494531,2019-02-07,Vente,75000.0,105,RUE DE LA REPUBLIQUE,1180,97400,97411,Saint-Denis,974,1,Appartement,35.0,2,55.447404,-20.882569
2019-1494533,2019-02-11,Vente en l'état futur d'achèvement,450000.0,6451,AV DE LA MER (FILAOS),0997,97434,97415,Saint-Paul,974,1,Appartement,62.0,4,55.223377,-21.074579
2019-1494534,2019-02-08,Vente,40000.0,118,CHE DE BOIS ROUGE,0197,97490,97411,Saint-Denis,974,1,Appartement,24.0,1,55.486633,-20.923917
2019-1494539,2019-02-07,Vente,60000.0,2,IMP DES CERISIERS,0039,97438,97418,Sainte-Marie,974,0,Maison,77.0,4,55.5458,-20.898326
2019-1494540,2019-02-05,Vente,107000.0,313,CHE MON REPOS,1330,97440,97409,Saint-André,974,0,Maison,63.0,4,55.623774,-20.953659
2019-1494541,2019-02-21,Vente,129000.0,9999,LE MOULIN JOLI,B210,97419,97408,La Possession,974,1,Appartement,54.0,3,55.326697,-20.962288
2019-1494547,2019-02-08,Vente,107000.0,7,RUE PAUL LOUIS LEMERLE,0516,97438,97418,Sainte-Marie,974,0,Maison,85.0,5,55.516255,-20.907418
2019-1494548,2019-02-20,Vente,310000.0,20,CHE DES MARAICHERS,0825,97490,97411,Saint-Denis,974,0,Maison,105.0,5,55.495058,-20.908255
2019-1494549,2019-02-22,Vente,184000.0,7,IMP DES CHAGOS,0091,97419,97408,La Possession,974,1,Appartement,79.0,4,55.330724,-20.961732
2019-1494550,2019-02-21,Vente,140000.0,184,RTE DES FLEURS,0219,97438,97418,Sainte-Marie,974,0,Maison,111.0,4,55.533599,-20.958117
2019-1494550,2019-02-21,Vente,140000.0,184,RTE DES FLEURS,0219,97438,97418,Sainte-Marie,974,0,Maison,111.0,4,55.533599,-20.958117
2019-1494553,2019-02-01,Vente,31000.0,37,RUE MONTREUIL,0970,97400,97411,Saint-Denis,974,1,Appartement,49.0,1,55.456912,-20.884657
2019-1494554,2019-02-06,Vente,111568.0,2,LOT LES RAILS,A152,97440,97409,Saint-André,974,0,Maison,79.0,4,55.655359,-20.954191
2019-1494555,2019-02-06,Vente,34001.0,5,RUE DES GOYAVES      STE CLOTI,0573,97490,97411,Saint-Denis,974,1,Appartement,18.0,1,55.4844,-20.893965
2019-1494556,2019-01-29,Vente,39000.0,4,RUE DES FOUCHEROLLES,0545,97490,97411,Saint-Denis,974,1,Appartement,19.0,1,55.492201,-20.899512
2019-1494557,2019-02-05,Vente,213000.0,1,IMP DES OEILLETS,0926,97470,97410,Saint-Benoît,974,0,Maison,98.0,4,55.684614,-21.014567
2019-1494558,2019-01-31,Vente,220000.0,182,CD 54 CRATERE,0099,97470,97410,Saint-Benoît,974,0,Maison,78.0,3,55.683572,-21.049173
2019-1494560,2019-02-07,Vente,295000.0,29,RUE JEAN TRESARRICQ,0777,97441,97420,Sainte-Suzanne,974,0,Maison,133.0,5,55.641666,-20.93596
2019-1494562,2019-01-31,Vente,413324.0,9,RUE D'ARMAGNAC,0498,97420,97407,Le Port,974,0,Local industriel. commercial ou assimilé,1040.0,0,55.288453,-20.928338
2019-1494562,2019-01-31,Vente,413324.0,9,RUE D'ARMAGNAC,0498,97420,97407,Le Port,974,0,Local industriel. commercial ou assimilé,1400.0,0,55.288453,-20.928338
2019-1494563,2019-01-31,Vente,161000.0,65,AV DE LA GRANDE OURSE,1746,97434,97415,Saint-Paul,974,1,Appartement,44.0,2,55.228106,-21.06167
2019-1494564,2019-02-01,Vente,136000.0,35,RUE JACOB,0610,97400,97411,Saint-Denis,974,1,Appartement,59.0,3,55.460685,-20.887212
2019-1494566,2019-02-15,Vente,210000.0,79,AV DE LA CROIX DU SUD,0425,97434,97415,Saint-Paul,974,1,Appartement,96.0,3,55.228655,-21.061391
2019-1494568,2019-01-30,Vente,438425.0,56,RUE DES PAPANGUES,1062,97460,97415,Saint-Paul,974,0,Maison,119.0,5,55.272199,-21.026208
2019-1494569,2019-01-31,Vente,120000.0,3,RUE SERGE BOURHIS,1250,97420,97407,Le Port,974,0,Maison,79.0,4,55.308041,-20.949378
2019-1494571,2019-02-26,Vente,54000.0,56,AV EUDOXIE NONGE,0516,97490,97411,Saint-Denis,974,1,Appartement,36.0,2,55.495226,-20.899
2019-1494574,2019-02-01,Vente en l'état futur d'achèvement,280000.0,129,RUE DU GEN DE GAULLE  (ST G),0659,97434,97415,Saint-Paul,974,1,Appartement,52.0,2,55.227162,-21.051017
2019-1494576,2019-02-19,Vente,40000.0,11,RLE MOULIN A MAIS,0290,97438,97418,Sainte-Marie,974,1,Appartement,37.0,2,55.548057,-20.898703
2019-1494578,2019-02-01,Vente,433000.0,9,RUE DES PRIMEVERES,1206,97435,97415,Saint-Paul,974,0,Maison,108.0,3,55.263984,-21.058255
2019-1494579,2019-02-01,Vente,250000.0,7,RUE LUCIEN GASPARIN,0790,97400,97411,Saint-Denis,974,0,Local industriel. commercial ou assimilé,85.0,0,55.447246,-20.878943
2019-1494579,2019-02-01,Vente,250000.0,7,RUE LUCIEN GASPARIN,0790,97400,97411,Saint-Denis,974,0,Local industriel. commercial ou assimilé,35.0,0,55.447246,-20.878943
2019-1494579,2019-02-01,Vente,250000.0,7,RUE LUCIEN GASPARIN,0790,97400,97411,Saint-Denis,974,0,Local industriel. commercial ou assimilé,85.0,0,55.447246,-20.878943
2019-1494580,2019-01-29,Vente,37500.0,5,RUE DE L ANJOU,0094,97490,97411,Saint-Denis,974,1,Appartement,20.0,1,55.491002,-20.90187
2019-1494586,2019-02-13,Vente,44000.0,33,RUE THERESIEN CADET      MFIA,1408,97490,97411,Saint-Denis,974,1,Appartement,29.0,1,55.480543,-20.906302
2019-1494587,2019-02-01,Vente,174000.0,18,ALL DES CORINDONS,0366,97400,97411,Saint-Denis,974,1,Appartement,98.0,5,55.444988,-20.902814
2019-1494589,2019-02-15,Vente en l'état futur d'achèvement,88000.0,2,IMP DU BOIS DE ROSE,0209,97490,97411,Saint-Denis,974,1,Appartement,20.0,1,55.481074,-20.899424
2019-1494590,2019-02-08,Vente en l'état futur d'achèvement,251000.0,28,CHE HAUTBOIS,0603,97417,97411,Saint-Denis,974,1,Appartement,62.0,3,55.425154,-20.887518
2019-1494591,2019-02-05,Vente,235000.0,21,CHE RICQUEBOURG    (BDN),1270,97411,97415,Saint-Paul,974,1,Appartement,70.0,3,55.330936,-20.98519
2019-1494592,2019-02-01,Vente,7700.0,43,RUE R GARROS      (BDN),1279,97411,97415,Saint-Paul,974,0,Maison,115.0,5,55.330313,-20.99521
2019-1494593,2019-02-04,Vente,273000.0,212,RTE GABRIEL MACE,0556,97490,97411,Saint-Denis,974,0,Maison,73.0,4,55.494693,-20.923092
2019-1494595,2019-02-20,Vente,140000.0,20,RUE SAINTE MARIE,1320,97400,97411,Saint-Denis,974,1,Appartement,62.0,1,55.44825,-20.885042
2019-1494597,2019-02-19,Vente,13000.0,2,RUE DE BEAUHARNAIS,0530,97420,97407,Le Port,974,1,Appartement,12.0,1,55.298643,-20.949179
2019-1494598,2019-02-27,Vente,283500.0,12,RUE DES ROSIERS,0173,97441,97420,Sainte-Suzanne,974,0,Maison,131.0,4,55.639167,-20.93742
