id_mutation.string(),date_mutation.date(2006-01-02),nature_mutation.string(),valeur_fonciere.double(),adresse_numero.int32(),adresse_nom_voie.string(),adresse_code_voie.string(),code_postal.int32(),code_commune.int32(),nom_commune.string(),code_departement.int32(),nombre_lots.int64(),type_local.string(),surface_reelle_bati.double(),nombre_pieces_principales.int32(),longitude.double(),latitude.double()
2023-1293355,2023-08-30,Vente,5683343.0,17,RLE MANGOUSTANS,0279,97438,97418,Sainte-Marie,974,0,Appartement,61.0,3,55.507001,-20.905653
2023-1293355,2023-08-30,Vente,5683343.0,17,RLE MANGOUSTANS,0279,97438,97418,Sainte-Marie,974,0,Appartement,61.0,3,55.507001,-20.905653
2023-1293355,2023-08-30,Vente,5683343.0,17,RLE MANGOUSTANS,0279,97438,97418,Sainte-Marie,974,0,Appartement,61.0,3,55.507001,-20.905653
2023-1293355,2023-08-30,Vente,5683343.0,17,RLE MANGOUSTANS,0279,97438,97418,Sainte-Marie,974,0,Appartement,61.0,3,55.507001,-20.905653
2023-1293355,2023-08-30,Vente,5683343.0,17,RLE MANGOUSTANS,0279,97438,97418,Sainte-Marie,974,0,Appartement,61.0,3,55.507001,-20.905653
2023-1293355,2023-08-30,Vente,5683343.0,17,RLE MANGOUSTANS,0279,97438,97418,Sainte-Marie,974,0,Appartement,61.0,3,55.507001,-20.905653
2023-1293355,2023-08-30,Vente,5683343.0,17,RLE MANGOUSTANS,0279,97438,97418,Sainte-Marie,974,0,Appartement,61.0,3,55.507001,-20.905653
2023-1293355,2023-08-30,Vente,5683343.0,17,RLE MANGOUSTANS,0279,97438,97418,Sainte-Marie,974,0,Appartement,61.0,3,55.507001,-20.905653
2023-1293355,2023-08-30,Vente,5683343.0,17,RLE MANGOUSTANS,0279,97438,97418,Sainte-Marie,974,0,Appartement,61.0,3,55.507001,-20.905653
2023-1293355,2023-08-30,Vente,5683343.0,17,RLE MANGOUSTANS,0279,97438,97418,Sainte-Marie,974,0,Appartement,61.0,3,55.507001,-20.905653
2023-1293355,2023-08-30,Vente,5683343.0,17,RLE MANGOUSTANS,0279,97438,97418,Sainte-Marie,974,0,Appartement,61.0,3,55.507001,-20.905653
2023-1293355,2023-08-30,Vente,5683343.0,17,RLE MANGOUSTANS,0279,97438,97418,Sainte-Marie,974,0,Appartement,61.0,3,55.507001,-20.905653
2023-1293355,2023-08-30,Vente,5683343.0,17,RLE MANGOUSTANS,0279,97438,97418,Sainte-Marie,974,0,Appartement,61.0,3,55.507001,-20.905653
2023-1293355,2023-08-30,Vente,5683343.0,17,RLE MANGOUSTANS,0279,97438,97418,Sainte-Marie,974,0,Appartement,48.0,2,55.507001,-20.905653
2023-1293355,2023-08-30,Vente,5683343.0,17,RLE MANGOUSTANS,0279,97438,97418,Sainte-Marie,974,0,Appartement,61.0,3,55.507001,-20.905653
2023-1293355,2023-08-30,Vente,5683343.0,17,RLE MANGOUSTANS,0279,97438,97418,Sainte-Marie,974,0,Appartement,48.0,2,55.507001,-20.905653
2023-1293355,2023-08-30,Vente,5683343.0,17,RLE MANGOUSTANS,0279,97438,97418,Sainte-Marie,974,0,Appartement,61.0,3,55.507001,-20.905653
2023-1293355,2023-08-30,Vente,5683343.0,17,RLE MANGOUSTANS,0279,97438,97418,Sainte-Marie,974,0,Appartement,48.0,2,55.507001,-20.905653
2023-1293355,2023-08-30,Vente,5683343.0,17,RLE MANGOUSTANS,0279,97438,97418,Sainte-Marie,974,0,Appartement,48.0,2,55.507001,-20.905653
2023-1293355,2023-08-30,Vente,5683343.0,17,RLE MANGOUSTANS,0279,97438,97418,Sainte-Marie,974,0,Appartement,61.0,3,55.507001,-20.905653
2023-1293355,2023-08-30,Vente,5683343.0,17,RLE MANGOUSTANS,0279,97438,97418,Sainte-Marie,974,0,Appartement,48.0,2,55.507001,-20.905653
2023-1293355,2023-08-30,Vente,5683343.0,17,RLE MANGOUSTANS,0279,97438,97418,Sainte-Marie,974,0,Appartement,61.0,3,55.507001,-20.905653
2023-1293355,2023-08-30,Vente,5683343.0,17,RLE MANGOUSTANS,0279,97438,97418,Sainte-Marie,974,0,Appartement,48.0,2,55.507001,-20.905653
2023-1293355,2023-08-30,Vente,5683343.0,17,RLE MANGOUSTANS,0279,97438,97418,Sainte-Marie,974,0,Appartement,61.0,3,55.507001,-20.905653
2023-1293355,2023-08-30,Vente,5683343.0,17,RLE MANGOUSTANS,0279,97438,97418,Sainte-Marie,974,0,Appartement,61.0,3,55.507001,-20.905653
2023-1293355,2023-08-30,Vente,5683343.0,17,RLE MANGOUSTANS,0279,97438,97418,Sainte-Marie,974,0,Appartement,78.0,4,55.507001,-20.905653
2023-1293355,2023-08-30,Vente,5683343.0,17,RLE MANGOUSTANS,0279,97438,97418,Sainte-Marie,974,0,Appartement,78.0,4,55.507001,-20.905653
2023-1293355,2023-08-30,Vente,5683343.0,17,RLE MANGOUSTANS,0279,97438,97418,Sainte-Marie,974,0,Appartement,78.0,4,55.507001,-20.905653
2023-1293355,2023-08-30,Vente,5683343.0,17,RLE MANGOUSTANS,0279,97438,97418,Sainte-Marie,974,0,Appartement,78.0,4,55.507001,-20.905653
2023-1293355,2023-08-30,Vente,5683343.0,17,RLE MANGOUSTANS,0279,97438,97418,Sainte-Marie,974,0,Appartement,78.0,4,55.507001,-20.905653
2023-1293355,2023-08-30,Vente,5683343.0,17,RLE MANGOUSTANS,0279,97438,97418,Sainte-Marie,974,0,Appartement,78.0,4,55.507001,-20.905653
2023-1293355,2023-08-30,Vente,5683343.0,17,RLE MANGOUSTANS,0279,97438,97418,Sainte-Marie,974,0,Appartement,88.0,5,55.507001,-20.905653
2023-1293355,2023-08-30,Vente,5683343.0,17,RLE MANGOUSTANS,0279,97438,97418,Sainte-Marie,974,0,Appartement,78.0,4,55.507001,-20.905653
2023-1293355,2023-08-30,Vente,5683343.0,17,RLE MANGOUSTANS,0279,97438,97418,Sainte-Marie,974,0,Appartement,78.0,4,55.507001,-20.905653
2023-1293355,2023-08-30,Vente,5683343.0,17,RLE MANGOUSTANS,0279,97438,97418,Sainte-Marie,974,0,Appartement,78.0,4,55.507001,-20.905653
2023-1293355,2023-08-30,Vente,5683343.0,17,RLE MANGOUSTANS,0279,97438,97418,Sainte-Marie,974,0,Appartement,88.0,5,55.507001,-20.905653
2023-1293355,2023-08-30,Vente,5683343.0,17,RLE MANGOUSTANS,0279,97438,97418,Sainte-Marie,974,0,Appartement,77.0,4,55.507001,-20.905653
2023-1293355,2023-08-30,Vente,5683343.0,17,RLE MANGOUSTANS,0279,97438,97418,Sainte-Marie,974,0,Appartement,78.0,4,55.507001,-20.905653
2023-1293355,2023-08-30,Vente,5683343.0,17,RLE MANGOUSTANS,0279,97438,97418,Sainte-Marie,974,0,Appartement,77.0,4,55.507001,-20.905653
2023-1293355,2023-08-30,Vente,5683343.0,17,RLE MANGOUSTANS,0279,97438,97418,Sainte-Marie,974,0,Appartement,88.0,5,55.507001,-20.905653
2023-1293355,2023-08-30,Vente,5683343.0,17,RLE MANGOUSTANS,0279,97438,97418,Sainte-Marie,974,0,Appartement,78.0,4,55.507001,-20.905653
2023-1293355,2023-08-30,Vente,5683343.0,17,RLE MANGOUSTANS,0279,97438,97418,Sainte-Marie,974,0,Appartement,78.0,4,55.507001,-20.905653
2023-1293355,2023-08-30,Vente,5683343.0,17,RLE MANGOUSTANS,0279,97438,97418,Sainte-Marie,974,0,Appartement,78.0,4,55.507001,-20.905653
2023-1293355,2023-08-30,Vente,5683343.0,17,RLE MANGOUSTANS,0279,97438,97418,Sainte-Marie,974,0,Appartement,78.0,4,55.507001,-20.905653
2023-1293355,2023-08-30,Vente,5683343.0,17,RLE MANGOUSTANS,0279,97438,97418,Sainte-Marie,974,0,Appartement,78.0,4,55.507001,-20.905653
2023-1293355,2023-08-30,Vente,5683343.0,17,RLE MANGOUSTANS,0279,97438,97418,Sainte-Marie,974,0,Appartement,78.0,4,55.507001,-20.905653
2023-1293355,2023-08-30,Vente,5683343.0,17,RLE MANGOUSTANS,0279,97438,97418,Sainte-Marie,974,0,Appartement,78.0,4,55.507001,-20.905653
2023-1293355,2023-08-30,Vente,5683343.0,17,RLE MANGOUSTANS,0279,97438,97418,Sainte-Marie,974,0,Appartement,78.0,4,55.507001,-20.905653
2023-1293355,2023-08-30,Vente,5683343.0,17,RLE MANGOUSTANS,0279,97438,97418,Sainte-Marie,974,0,Appartement,61.0,3,55.507001,-20.905653
2023-1293355,2023-08-30,Vente,5683343.0,17,RLE MANGOUSTANS,0279,97438,97418,Sainte-Marie,974,0,Appartement,61.0,3,55.507001,-20.905653
2023-1293355,2023-08-30,Vente,5683343.0,17,RLE MANGOUSTANS,0279,97438,97418,Sainte-Marie,974,0,Appartement,61.0,3,55.507001,-20.905653
2023-1293355,2023-08-30,Vente,5683343.0,17,RLE MANGOUSTANS,0279,97438,97418,Sainte-Marie,974,0,Appartement,61.0,3,55.507001,-20.905653
2023-1293355,2023-08-30,Vente,5683343.0,17,RLE MANGOUSTANS,0279,97438,97418,Sainte-Marie,974,0,Appartement,61.0,3,55.507001,-20.905653
2023-1293355,2023-08-30,Vente,5683343.0,17,RLE MANGOUSTANS,0279,97438,97418,Sainte-Marie,974,0,Appartement,61.0,3,55.507001,-20.905653
2023-1293355,2023-08-30,Vente,5683343.0,17,RLE MANGOUSTANS,0279,97438,97418,Sainte-Marie,974,0,Appartement,61.0,3,55.507001,-20.905653
2023-1293355,2023-08-30,Vente,5683343.0,17,RLE MANGOUSTANS,0279,97438,97418,Sainte-Marie,974,0,Appartement,61.0,3,55.507001,-20.905653
2023-1293355,2023-08-30,Vente,5683343.0,17,RLE MANGOUSTANS,0279,97438,97418,Sainte-Marie,974,0,Appartement,61.0,3,55.507001,-20.905653
2023-1293355,2023-08-30,Vente,5683343.0,17,RLE MANGOUSTANS,0279,97438,97418,Sainte-Marie,974,0,Appartement,61.0,3,55.507001,-20.905653
2023-1293355,2023-08-30,Vente,5683343.0,17,RLE MANGOUSTANS,0279,97438,97418,Sainte-Marie,974,0,Appartement,61.0,3,55.507001,-20.905653
2023-1293355,2023-08-30,Vente,5683343.0,17,RLE MANGOUSTANS,0279,97438,97418,Sainte-Marie,974,0,Appartement,61.0,3,55.507001,-20.905653
2023-1293355,2023-08-30,Vente,5683343.0,17,RLE MANGOUSTANS,0279,97438,97418,Sainte-Marie,974,0,Appartement,61.0,3,55.507001,-20.905653
2023-1293355,2023-08-30,Vente,5683343.0,17,RLE MANGOUSTANS,0279,97438,97418,Sainte-Marie,974,0,Appartement,61.0,3,55.507001,-20.905653
2023-1293355,2023-08-30,Vente,5683343.0,17,RLE MANGOUSTANS,0279,97438,97418,Sainte-Marie,974,0,Appartement,61.0,3,55.507001,-20.905653
2023-1293355,2023-08-30,Vente,5683343.0,17,RLE MANGOUSTANS,0279,97438,97418,Sainte-Marie,974,0,Appartement,61.0,3,55.507001,-20.905653
2023-1293355,2023-08-30,Vente,5683343.0,17,RLE MANGOUSTANS,0279,97438,97418,Sainte-Marie,974,0,Appartement,61.0,3,55.507001,-20.905653
2023-1293355,2023-08-30,Vente,5683343.0,17,RLE MANGOUSTANS,0279,97438,97418,Sainte-Marie,974,0,Appartement,61.0,3,55.507001,-20.905653
2023-1293355,2023-08-30,Vente,5683343.0,17,RLE MANGOUSTANS,0279,97438,97418,Sainte-Marie,974,0,Appartement,61.0,3,55.507001,-20.905653
2023-1293355,2023-08-30,Vente,5683343.0,17,RLE MANGOUSTANS,0279,97438,97418,Sainte-Marie,974,0,Appartement,61.0,3,55.507001,-20.905653
2023-1293355,2023-08-30,Vente,5683343.0,17,RLE MANGOUSTANS,0279,97438,97418,Sainte-Marie,974,0,Appartement,61.0,3,55.507001,-20.905653
2023-1293355,2023-08-30,Vente,5683343.0,17,RLE MANGOUSTANS,0279,97438,97418,Sainte-Marie,974,0,Appartement,61.0,3,55.507001,-20.905653
2023-1293355,2023-08-30,Vente,5683343.0,17,RLE MANGOUSTANS,0279,97438,97418,Sainte-Marie,974,0,Appartement,61.0,3,55.507001,-20.905653
2023-1293355,2023-08-30,Vente,5683343.0,17,RLE MANGOUSTANS,0279,97438,97418,Sainte-Marie,974,0,Appartement,61.0,3,55.507001,-20.905653
2023-1293355,2023-08-30,Vente,5683343.0,17,RLE MANGOUSTANS,0279,97438,97418,Sainte-Marie,974,0,Appartement,61.0,3,55.507001,-20.905653
2023-1293355,2023-08-30,Vente,5683343.0,17,RLE MANGOUSTANS,0279,97438,97418,Sainte-Marie,974,0,Appartement,48.0,2,55.507001,-20.905653
2023-1293355,2023-08-30,Vente,5683343.0,17,RLE MANGOUSTANS,0279,97438,97418,Sainte-Marie,974,0,Appartement,61.0,3,55.507001,-20.905653
2023-1293355,2023-08-30,Vente,5683343.0,17,RLE MANGOUSTANS,0279,97438,97418,Sainte-Marie,974,0,Appartement,48.0,2,55.507001,-20.905653
2023-1293355,2023-08-30,Vente,5683343.0,17,RLE MANGOUSTANS,0279,97438,97418,Sainte-Marie,974,0,Appartement,61.0,3,55.507001,-20.905653
2023-1293355,2023-08-30,Vente,5683343.0,17,RLE MANGOUSTANS,0279,97438,97418,Sainte-Marie,974,0,Appartement,48.0,2,55.507001,-20.905653
2023-1293355,2023-08-30,Vente,5683343.0,17,RLE MANGOUSTANS,0279,97438,97418,Sainte-Marie,974,0,Appartement,48.0,2,55.507001,-20.905653
2023-1293355,2023-08-30,Vente,5683343.0,17,RLE MANGOUSTANS,0279,97438,97418,Sainte-Marie,974,0,Appartement,61.0,3,55.507001,-20.905653
2023-1293355,2023-08-30,Vente,5683343.0,17,RLE MANGOUSTANS,0279,97438,97418,Sainte-Marie,974,0,Appartement,48.0,2,55.507001,-20.905653
2023-1293355,2023-08-30,Vente,5683343.0,17,RLE MANGOUSTANS,0279,97438,97418,Sainte-Marie,974,0,Appartement,61.0,3,55.507001,-20.905653
2023-1293355,2023-08-30,Vente,5683343.0,17,RLE MANGOUSTANS,0279,97438,97418,Sainte-Marie,974,0,Appartement,48.0,2,55.507001,-20.905653
2023-1293355,2023-08-30,Vente,5683343.0,17,RLE MANGOUSTANS,0279,97438,97418,Sainte-Marie,974,0,Appartement,61.0,3,55.507001,-20.905653
2023-1293355,2023-08-30,Vente,5683343.0,17,RLE MANGOUSTANS,0279,97438,97418,Sainte-Marie,974,0,Appartement,61.0,3,55.507001,-20.905653
2023-1293357,2023-09-11,Vente,135000.0,408,RUE DE LA VERITE,1899,97440,97409,Saint-André,974,0,Maison,34.0,2,55.681774,-20.973864
2023-1293357,2023-09-11,Vente,135000.0,408,RUE DE LA VERITE,1899,97440,97409,Saint-André,974,0,Maison,52.0,3,55.681774,-20.973864
2023-1293357,2023-09-11,Vente,135000.0,408,RUE DE LA VERITE,1899,97440,97409,Saint-André,974,0,Maison,72.0,3,55.681774,-20.973864
2023-1293358,2023-09-15,Vente,300000.0,50,CHE LOUIS NAYAGOM,0690,97432,97416,Saint-Pierre,974,0,Maison,89.0,4,55.483011,-21.280949
2023-1293359,2023-09-13,Vente,62500.0,17,IMP DE LA VANILLE,1427,97490,97411,Saint-Denis,974,1,Appartement,21.0,1,55.482231,-20.901471
2023-1293361,2023-09-04,Vente,371000.0,1,RUE ALBERTINE BENARD,0063,97450,97414,Saint-Louis,974,0,Maison,112.0,3,55.420958,-21.275902
2023-1293362,2023-08-24,Vente,185000.0,198,RUE DU COIN TRANQUILLE,0354,97418,97422,Le Tampon,974,0,Maison,70.0,4,55.564489,-21.238239
2023-1293363,2023-09-12,Vente,324000.0,49,RUE DACHERY,0370,97430,97422,Le Tampon,974,0,Maison,62.0,4,55.528184,-21.26966
2023-1293364,2023-09-14,Vente,2933255.8,2,IMP COROSSOL,0134,97427,97404,L'Étang-Salé,974,0,Appartement,66.0,2,55.368681,-21.258092
2023-1293364,2023-09-14,Vente,2933255.8,2,IMP COROSSOL,0134,97427,97404,L'Étang-Salé,974,0,Appartement,77.0,3,55.368681,-21.258092
2023-1293364,2023-09-14,Vente,2933255.8,2,IMP COROSSOL,0134,97427,97404,L'Étang-Salé,974,0,Appartement,66.0,2,55.368681,-21.258092
2023-1293364,2023-09-14,Vente,2933255.8,2,IMP COROSSOL,0134,97427,97404,L'Étang-Salé,974,0,Appartement,101.0,4,55.368681,-21.258092
2023-1293364,2023-09-14,Vente,2933255.8,2,IMP COROSSOL,0134,97427,97404,L'Étang-Salé,974,0,Appartement,51.0,1,55.368681,-21.258092
2023-1293364,2023-09-14,Vente,2933255.8,2,IMP COROSSOL,0134,97427,97404,L'Étang-Salé,974,0,Appartement,77.0,3,55.368681,-21.258092
2023-1293364,2023-09-14,Vente,2933255.8,2,IMP COROSSOL,0134,97427,97404,L'Étang-Salé,974,0,Appartement,74.0,3,55.368681,-21.258092
2023-1293364,2023-09-14,Vente,2933255.8,2,IMP COROSSOL,0134,97427,97404,L'Étang-Salé,974,0,Appartement,77.0,3,55.368681,-21.258092
2023-1293364,2023-09-14,Vente,2933255.8,2,IMP COROSSOL,0134,97427,97404,L'Étang-Salé,974,0,Appartement,52.0,1,55.368681,-21.258092
2023-1293364,2023-09-14,Vente,2933255.8,2,IMP COROSSOL,0134,97427,97404,L'Étang-Salé,974,0,Appartement,114.0,5,55.368681,-21.258092
2023-1293364,2023-09-14,Vente,2933255.8,2,IMP COROSSOL,0134,97427,97404,L'Étang-Salé,974,0,Appartement,66.0,2,55.368681,-21.258092
2023-1293364,2023-09-14,Vente,2933255.8,2,IMP COROSSOL,0134,97427,97404,L'Étang-Salé,974,0,Appartement,66.0,2,55.368681,-21.258092
2023-1293364,2023-09-14,Vente,2933255.8,2,IMP COROSSOL,0134,97427,97404,L'Étang-Salé,974,0,Appartement,68.0,2,55.368681,-21.258092
2023-1293364,2023-09-14,Vente,2933255.8,2,IMP COROSSOL,0134,97427,97404,L'Étang-Salé,974,0,Appartement,68.0,2,55.368681,-21.258092
2023-1293364,2023-09-14,Vente,2933255.8,2,IMP COROSSOL,0134,97427,97404,L'Étang-Salé,974,0,Appartement,66.0,2,55.368681,-21.258092
2023-1293364,2023-09-14,Vente,2933255.8,2,IMP COROSSOL,0134,97427,97404,L'Étang-Salé,974,0,Appartement,66.0,2,55.368681,-21.258092
2023-1293364,2023-09-14,Vente,2933255.8,2,IMP COROSSOL,0134,97427,97404,L'Étang-Salé,974,0,Appartement,66.0,2,55.368681,-21.258092
2023-1293364,2023-09-14,Vente,2933255.8,2,IMP COROSSOL,0134,97427,97404,L'Étang-Salé,974,0,Appartement,76.0,3,55.368681,-21.258092
2023-1293364,2023-09-14,Vente,2933255.8,2,IMP COROSSOL,0134,97427,97404,L'Étang-Salé,974,0,Appartement,74.0,3,55.368681,-21.258092
2023-1293364,2023-09-14,Vente,2933255.8,2,IMP COROSSOL,0134,97427,97404,L'Étang-Salé,974,0,Appartement,86.0,4,55.368681,-21.258092
2023-1293364,2023-09-14,Vente,2933255.8,2,IMP COROSSOL,0134,97427,97404,L'Étang-Salé,974,0,Appartement,76.0,3,55.368681,-21.258092
2023-1293364,2023-09-14,Vente,2933255.8,2,IMP COROSSOL,0134,97427,97404,L'Étang-Salé,974,0,Appartement,74.0,3,55.368681,-21.258092
2023-1293364,2023-09-14,Vente,2933255.8,2,IMP COROSSOL,0134,97427,97404,L'Étang-Salé,974,0,Appartement,86.0,4,55.368681,-21.258092
2023-1293364,2023-09-14,Vente,2933255.8,2,IMP COROSSOL,0134,97427,97404,L'Étang-Salé,974,0,Appartement,66.0,2,55.368681,-21.258092
2023-1293364,2023-09-14,Vente,2933255.8,2,IMP COROSSOL,0134,97427,97404,L'Étang-Salé,974,0,Appartement,68.0,2,55.368681,-21.258092
2023-1293364,2023-09-14,Vente,2933255.8,2,IMP COROSSOL,0134,97427,97404,L'Étang-Salé,974,0,Appartement,79.0,3,55.368681,-21.258092
2023-1293364,2023-09-14,Vente,2933255.8,2,IMP COROSSOL,0134,97427,97404,L'Étang-Salé,974,0,Appartement,75.0,3,55.368681,-21.258092
2023-1293364,2023-09-14,Vente,2933255.8,2,IMP COROSSOL,0134,97427,97404,L'Étang-Salé,974,0,Appartement,78.0,3,55.368681,-21.258092
2023-1293364,2023-09-14,Vente,2933255.8,2,IMP COROSSOL,0134,97427,97404,L'Étang-Salé,974,0,Appartement,68.0,2,55.368681,-21.258092
2023-1293364,2023-09-14,Vente,2933255.8,2,IMP COROSSOL,0134,97427,97404,L'Étang-Salé,974,0,Appartement,78.0,3,55.368681,-21.258092
2023-1293365,2023-09-14,Vente,60000.0,54,RUE MARIUS ET ARY LEBLOND,1310,97430,97422,Le Tampon,974,1,Appartement,30.0,1,55.519964,-21.284902
2023-1293366,2023-08-31,Vente,135000.0,29,RUE MOUTOUSSAMY,1079,97480,97412,Saint-Joseph,974,0,Maison,34.0,2,55.657211,-21.33915
2023-1293367,2023-09-18,Vente,134000.0,52,ALL DES GREVILEAS,0137,97432,97416,Saint-Pierre,974,0,Maison,70.0,4,55.496342,-21.300707
2023-1293371,2023-09-01,Vente,64000.0,39,RUE DES POIVRIERS,1125,97400,97411,Saint-Denis,974,1,Appartement,28.0,1,55.472846,-20.89934
2023-1293372,2023-09-06,Vente,50000.0,60,ALL DES TULIPES,1413,97490,97411,Saint-Denis,974,1,Appartement,21.0,1,55.485262,-20.916654
2023-1293374,2023-09-04,Vente,544100.0,8,CHE DES PIPANGAILLES,1116,97411,97415,Saint-Paul,974,0,Maison,96.0,2,55.330599,-20.986132
2023-1293375,2023-09-13,Vente,50000.0,16,IMP MARIE SMITH,0999,97432,97416,Saint-Pierre,974,0,Maison,70.0,3,55.468892,-21.279342
2023-1293376,2023-09-01,Vente,205000.0,77,CHE NEUF,1030,97411,97415,Saint-Paul,974,1,Appartement,51.0,3,55.325836,-20.9826
2023-1293377,2023-08-29,Vente,154500.0,12,RTE DE LA RAVINE SECHE,0217,97425,97401,Les Avirons,974,0,Maison,40.0,1,55.349839,-21.243406
2023-1293378,2023-09-05,Vente,17680.0,38,RUE DES PRIMEVERES,1206,97435,97415,Saint-Paul,974,0,Maison,180.0,5,55.260033,-21.058529
2023-1293379,2023-09-14,Vente,51000.0,378,RTE DE BOIS DE NEFLES,0211,97490,97411,Saint-Denis,974,1,Appartement,24.0,1,55.475025,-20.913819
2023-1293380,2023-09-14,Vente,120000.0,34,CHE DU PLATEAU,1123,97490,97411,Saint-Denis,974,1,Appartement,61.0,3,55.506344,-20.918658
2023-1293381,2023-09-18,Vente,115000.0,53,RUE DES BOIS BLANCS,0116,97480,97412,Saint-Joseph,974,0,Maison,53.0,3,55.663762,-21.372667
2023-1293383,2023-09-01,Vente,453000.0,6,IMP MATUTINA,0658,97424,97413,Saint-Leu,974,0,Maison,90.0,4,55.297079,-21.205206
2023-1293384,2023-09-13,Vente,672600.0,92,CC DE L ENTRE DEUX,0220,97436,97413,Saint-Leu,974,0,Maison,153.0,4,55.333748,-21.22324
2023-1293387,2023-08-30,Vente,73000.0,37,RUE MONTREUIL,0970,97400,97411,Saint-Denis,974,1,Appartement,27.0,1,55.456912,-20.884657
2023-1293388,2023-09-13,Vente,293000.0,24,RUE ALFRED DE MUSSET,0111,97430,97422,Le Tampon,974,0,Maison,114.0,4,55.5101,-21.245916
2023-1293392,2023-08-30,Vente,395000.0,48,CHE ARTHUR RIMBAUD,0113,97438,97418,Sainte-Marie,974,0,Maison,124.0,5,55.528501,-20.941277
2023-1293393,2023-09-13,Vente,140000.0,16,CHE MATHIAS,1320,97418,97422,Le Tampon,974,0,Maison,96.0,4,55.576208,-21.228623
2023-1293394,2023-08-31,Vente,425000.0,5274,CHE SUMMER N 2 (EPERON),1401,97435,97415,Saint-Paul,974,0,Maison,115.0,5,55.264327,-21.033554
2023-1293397,2023-06-30,Vente,545000.0,3,RUE DES AIGRETTES,0315,97432,97416,Saint-Pierre,974,0,Maison,138.0,4,55.492433,-21.303898
2023-1293400,2023-09-14,Vente,170000.0,2,RUE DES AMARANTES,0052,97490,97411,Saint-Denis,974,1,Appartement,72.0,3,55.474547,-20.893509
2023-1293404,2023-09-08,Vente,480000.0,21,ALL DES FLAMBOYANTS,0234,97429,97405,Petite-Île,974,0,Maison,127.0,6,55.557851,-21.353626
2023-1293408,2023-09-08,Vente,144046.58,31,CITE MOREAU (STE ANNE),A023,97437,97410,Saint-Benoît,974,0,Maison,82.0,4,55.740998,-21.080798
2023-1293409,2023-09-14,Vente,200000.0,580,CHE VALENTIN,1880,97440,97409,Saint-André,974,0,Maison,103.0,5,55.672964,-20.958242
2023-1293409,2023-09-14,Vente,200000.0,580,CHE VALENTIN,1880,97440,97409,Saint-André,974,0,Maison,65.0,5,55.672964,-20.958242
2023-1293409,2023-09-14,Vente,200000.0,580,CHE VALENTIN,1880,97440,97409,Saint-André,974,0,Maison,65.0,5,55.672964,-20.958242
2023-1293409,2023-09-14,Vente,200000.0,580,CHE VALENTIN,1880,97440,97409,Saint-André,974,0,Maison,103.0,5,55.672964,-20.958242
2023-1293410,2023-09-15,Vente,80000.0,8,RUE DE LA PICARDIE,1111,97490,97411,Saint-Denis,974,1,Appartement,39.0,2,55.488019,-20.906856
2023-1293412,2023-09-08,Vente,140000.0,397,CHE GRAND FOND,0120,97470,97410,Saint-Benoît,974,1,Appartement,62.0,3,55.662463,-21.045315
2023-1293413,2023-09-08,Vente,85000.0,397,CHE GRAND FOND,0120,97470,97410,Saint-Benoît,974,1,Appartement,62.0,3,55.662463,-21.045315
2023-1293414,2023-09-21,Vente,841400.0,17,RTE DU PARADIS,0211,97438,97418,Sainte-Marie,974,0,Maison,298.0,8,55.543981,-20.935719
2023-1293416,2023-09-08,Vente,142560.0,171,RUE PETITE PLAINE,1152,97480,97412,Saint-Joseph,974,0,Maison,85.0,3,55.61236,-21.323465
2023-1293417,2023-09-05,Vente,120000.0,368,RTE NATIONALE 2 STE ANNE,0476,97437,97410,Saint-Benoît,974,0,Maison,77.0,4,55.7513,-21.110425
2023-1293417,2023-09-05,Vente,120000.0,368,RTE NATIONALE 2 STE ANNE,0476,97437,97410,Saint-Benoît,974,0,Maison,77.0,5,55.7513,-21.110425
2023-1293418,2023-08-31,Vente,90189.0,19,RUE LEON DIERX,0758,97400,97411,Saint-Denis,974,1,Appartement,43.0,2,55.457794,-20.88983
2023-1293423,2023-09-18,Vente,109139.16,91,CHE RENAISSANCE,0170,97441,97420,Sainte-Suzanne,974,0,Maison,85.0,3,55.603065,-20.926011
2023-1293424,2023-09-01,Vente,17500.0,14,RUE JULES THIREL,0730,97460,97415,Saint-Paul,974,1,Local industriel. commercial ou assimilé,208.0,0,55.297445,-20.987099
2023-1293425,2023-09-01,Vente,79500.0,56,AV EUDOXIE NONGE,0516,97490,97411,Saint-Denis,974,1,Appartement,39.0,2,55.495226,-20.899
2023-1293426,2023-08-31,Vente,120000.0,13,RUE BORY SAINT VINCENT,0436,97410,97416,Saint-Pierre,974,1,Appartement,42.0,2,55.474038,-21.330842
2023-1293428,2023-09-18,Vente,166000.0,213,RUE ALBERT LOUGNON,0030,97480,97412,Saint-Joseph,974,0,Maison,110.0,4,55.620912,-21.35987
2023-1293429,2023-09-25,Vente,230000.0,14,RUE SAINTE MARIE,1320,97400,97411,Saint-Denis,974,1,Appartement,64.0,3,55.447837,-20.884975
2023-1293430,2023-09-19,Vente,330000.0,5873,RTE HUBERT DE LISLE (GUILL),0758,97423,97415,Saint-Paul,974,0,Maison,143.0,6,55.309357,-21.051032
2023-1293431,2023-09-18,Vente,319000.0,71,CHE SAPAN,0268,97410,97416,Saint-Pierre,974,0,Maison,9.0,1,55.477213,-21.321091
2023-1293431,2023-09-18,Vente,319000.0,71,CHE SAPAN,0268,97410,97416,Saint-Pierre,974,0,Maison,56.0,6,55.477213,-21.321091
