id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2019-1498737,2019-12-30,000001,Vente,6520000,780,,RUE DES FRANGIPANIERS,0453,97438,97418,Sainte-Marie,974,,,97418000AT1941,,,,,,,,,,,,,0,2,Appartement,86,4,S,sols,,,5762,55.52371,-20.917349
2019-1498737,2019-12-30,000001,Vente,6520000,780,,RUE DES FRANGIPANIERS,0453,97438,97418,Sainte-Marie,974,,,97418000AT1941,,,,,,,,,,,,,0,2,Appartement,86,4,S,sols,,,5762,55.52371,-20.917349
2019-1498737,2019-12-30,000001,Vente,6520000,780,,RUE DES FRANGIPANIERS,0453,97438,97418,Sainte-Marie,974,,,97418000AT1941,,,,,,,,,,,,,0,2,Appartement,105,4,S,sols,,,5762,55.52371,-20.917349
2019-1498738,2019-12-31,000001,Vente en l'état futur d'achèvement,267300,2,,RUE DU FOU MASQUE,2012,97411,97415,Saint-Paul,974,,,97415000AY1354,,,45,,,,,,,,,,1,3,Dépendance,,0,,,,,,55.318812,-20.9829
2019-1498738,2019-12-31,000001,Vente en l'état futur d'achèvement,267300,2,,RUE DU FOU MASQUE,2012,97411,97415,Saint-Paul,974,,,97415000AY1354,,,5,48.2,,,,,,,,,1,2,Appartement,61,3,,,,,,55.318812,-20.9829
2019-1498738,2019-12-31,000001,Vente en l'état futur d'achèvement,267300,2,,RUE DU FOU MASQUE,2012,97411,97415,Saint-Paul,974,,,97415000AY1354,,,46,,,,,,,,,,1,3,Dépendance,,0,,,,,,55.318812,-20.9829
2019-1498739,2019-12-23,000001,Vente,165000,165,,CHE DES COMBAVAS,0370,97411,97415,Saint-Paul,974,,,97415000AY1184,,,46,62.97,,,,,,,,,1,2,Appartement,66,3,,,,,,55.326496,-20.989901
2019-1498739,2019-12-23,000001,Vente,165000,165,,CHE DES COMBAVAS,0370,97411,97415,Saint-Paul,974,,,97415000AY1184,,,70,,,,,,,,,,1,3,Dépendance,,0,,,,,,55.326496,-20.989901
2019-1498740,2019-12-31,000001,Vente,152500,527,,RUE POINTE ALLISARD,0475,97438,97418,Sainte-Marie,974,,,97418000AT2139,,,,,,,,,,,,,0,1,Maison,107,4,S,sols,,,272,55.52596,-20.922278
2019-1498741,2019-12-30,000001,Vente,8100000,19,,RUE FLEUR DE JADE,0451,97438,97418,Sainte-Marie,974,,,97418000AS0822,,,,,,,,,,,,,0,2,Appartement,64,3,S,sols,,,6086,55.530273,-20.918978
2019-1498741,2019-12-30,000001,Vente,8100000,19,,RUE FLEUR DE JADE,0451,97438,97418,Sainte-Marie,974,,,97418000AS0822,,,,,,,,,,,,,0,2,Appartement,47,2,S,sols,,,6086,55.530273,-20.918978
2019-1498741,2019-12-30,000001,Vente,8100000,19,,RUE FLEUR DE JADE,0451,97438,97418,Sainte-Marie,974,,,97418000AS0822,,,,,,,,,,,,,0,2,Appartement,84,4,S,sols,,,6086,55.530273,-20.918978
2019-1498741,2019-12-30,000001,Vente,8100000,19,,RUE FLEUR DE JADE,0451,97438,97418,Sainte-Marie,974,,,97418000AS0822,,,,,,,,,,,,,0,2,Appartement,58,3,S,sols,,,6086,55.530273,-20.918978
2019-1498741,2019-12-30,000001,Vente,8100000,19,,RUE FLEUR DE JADE,0451,97438,97418,Sainte-Marie,974,,,97418000AS0822,,,,,,,,,,,,,0,2,Appartement,53,2,S,sols,,,6086,55.530273,-20.918978
2019-1498741,2019-12-30,000001,Vente,8100000,19,,RUE FLEUR DE JADE,0451,97438,97418,Sainte-Marie,974,,,97418000AS0822,,,,,,,,,,,,,0,2,Appartement,60,3,S,sols,,,6086,55.530273,-20.918978
2019-1498741,2019-12-30,000001,Vente,8100000,19,,RUE FLEUR DE JADE,0451,97438,97418,Sainte-Marie,974,,,97418000AS0822,,,,,,,,,,,,,0,2,Appartement,80,4,S,sols,,,6086,55.530273,-20.918978
2019-1498741,2019-12-30,000001,Vente,8100000,19,,RUE FLEUR DE JADE,0451,97438,97418,Sainte-Marie,974,,,97418000AS0822,,,,,,,,,,,,,0,2,Appartement,69,3,S,sols,,,6086,55.530273,-20.918978
2019-1498741,2019-12-30,000001,Vente,8100000,19,,RUE FLEUR DE JADE,0451,97438,97418,Sainte-Marie,974,,,97418000AS0822,,,,,,,,,,,,,0,2,Appartement,49,2,S,sols,,,6086,55.530273,-20.918978
2019-1498741,2019-12-30,000001,Vente,8100000,19,,RUE FLEUR DE JADE,0451,97438,97418,Sainte-Marie,974,,,97418000AS0822,,,,,,,,,,,,,0,2,Appartement,95,4,S,sols,,,6086,55.530273,-20.918978
2019-1498741,2019-12-30,000001,Vente,8100000,19,,RUE FLEUR DE JADE,0451,97438,97418,Sainte-Marie,974,,,97418000AS0822,,,,,,,,,,,,,0,2,Appartement,69,3,S,sols,,,6086,55.530273,-20.918978
2019-1498741,2019-12-30,000001,Vente,8100000,19,,RUE FLEUR DE JADE,0451,97438,97418,Sainte-Marie,974,,,97418000AS0822,,,,,,,,,,,,,0,2,Appartement,49,2,S,sols,,,6086,55.530273,-20.918978
2019-1498741,2019-12-30,000001,Vente,8100000,19,,RUE FLEUR DE JADE,0451,97438,97418,Sainte-Marie,974,,,97418000AS0822,,,,,,,,,,,,,0,2,Appartement,95,4,S,sols,,,6086,55.530273,-20.918978
2019-1498741,2019-12-30,000001,Vente,8100000,19,,RUE FLEUR DE JADE,0451,97438,97418,Sainte-Marie,974,,,97418000AS0822,,,,,,,,,,,,,0,2,Appartement,80,4,S,sols,,,6086,55.530273,-20.918978
2019-1498741,2019-12-30,000001,Vente,8100000,19,,RUE FLEUR DE JADE,0451,97438,97418,Sainte-Marie,974,,,97418000AS0822,,,,,,,,,,,,,0,2,Appartement,61,3,S,sols,,,6086,55.530273,-20.918978
2019-1498741,2019-12-30,000001,Vente,8100000,19,,RUE FLEUR DE JADE,0451,97438,97418,Sainte-Marie,974,,,97418000AS0822,,,,,,,,,,,,,0,2,Appartement,76,3,S,sols,,,6086,55.530273,-20.918978
2019-1498741,2019-12-30,000001,Vente,8100000,19,,RUE FLEUR DE JADE,0451,97438,97418,Sainte-Marie,974,,,97418000AS0822,,,,,,,,,,,,,0,2,Appartement,47,2,S,sols,,,6086,55.530273,-20.918978
2019-1498741,2019-12-30,000001,Vente,8100000,19,,RUE FLEUR DE JADE,0451,97438,97418,Sainte-Marie,974,,,97418000AS0822,,,,,,,,,,,,,0,2,Appartement,47,2,S,sols,,,6086,55.530273,-20.918978
2019-1498741,2019-12-30,000001,Vente,8100000,19,,RUE FLEUR DE JADE,0451,97438,97418,Sainte-Marie,974,,,97418000AS0822,,,,,,,,,,,,,0,2,Appartement,68,3,S,sols,,,6086,55.530273,-20.918978
2019-1498741,2019-12-30,000001,Vente,8100000,19,,RUE FLEUR DE JADE,0451,97438,97418,Sainte-Marie,974,,,97418000AS0822,,,,,,,,,,,,,0,2,Appartement,84,4,S,sols,,,6086,55.530273,-20.918978
2019-1498741,2019-12-30,000001,Vente,8100000,19,,RUE FLEUR DE JADE,0451,97438,97418,Sainte-Marie,974,,,97418000AS0822,,,,,,,,,,,,,0,2,Appartement,84,4,S,sols,,,6086,55.530273,-20.918978
2019-1498741,2019-12-30,000001,Vente,8100000,19,,RUE FLEUR DE JADE,0451,97438,97418,Sainte-Marie,974,,,97418000AS0822,,,,,,,,,,,,,0,2,Appartement,68,3,S,sols,,,6086,55.530273,-20.918978
2019-1498741,2019-12-30,000001,Vente,8100000,19,,RUE FLEUR DE JADE,0451,97438,97418,Sainte-Marie,974,,,97418000AS0822,,,,,,,,,,,,,0,2,Appartement,47,2,S,sols,,,6086,55.530273,-20.918978
2019-1498741,2019-12-30,000001,Vente,8100000,19,,RUE FLEUR DE JADE,0451,97438,97418,Sainte-Marie,974,,,97418000AS0822,,,,,,,,,,,,,0,2,Appartement,64,3,S,sols,,,6086,55.530273,-20.918978
2019-1498741,2019-12-30,000001,Vente,8100000,19,,RUE FLEUR DE JADE,0451,97438,97418,Sainte-Marie,974,,,97418000AS0822,,,,,,,,,,,,,0,2,Appartement,51,2,S,sols,,,6086,55.530273,-20.918978
2019-1498741,2019-12-30,000001,Vente,8100000,19,,RUE FLEUR DE JADE,0451,97438,97418,Sainte-Marie,974,,,97418000AS0822,,,,,,,,,,,,,0,2,Appartement,51,2,S,sols,,,6086,55.530273,-20.918978
2019-1498741,2019-12-30,000001,Vente,8100000,19,,RUE FLEUR DE JADE,0451,97438,97418,Sainte-Marie,974,,,97418000AS0822,,,,,,,,,,,,,0,2,Appartement,77,4,S,sols,,,6086,55.530273,-20.918978
2019-1498741,2019-12-30,000001,Vente,8100000,19,,RUE FLEUR DE JADE,0451,97438,97418,Sainte-Marie,974,,,97418000AS0822,,,,,,,,,,,,,0,2,Appartement,84,4,S,sols,,,6086,55.530273,-20.918978
2019-1498741,2019-12-30,000001,Vente,8100000,19,,RUE FLEUR DE JADE,0451,97438,97418,Sainte-Marie,974,,,97418000AS0822,,,,,,,,,,,,,0,2,Appartement,70,3,S,sols,,,6086,55.530273,-20.918978
2019-1498741,2019-12-30,000001,Vente,8100000,19,,RUE FLEUR DE JADE,0451,97438,97418,Sainte-Marie,974,,,97418000AS0822,,,,,,,,,,,,,0,2,Appartement,47,2,S,sols,,,6086,55.530273,-20.918978
2019-1498741,2019-12-30,000001,Vente,8100000,19,,RUE FLEUR DE JADE,0451,97438,97418,Sainte-Marie,974,,,97418000AS0822,,,,,,,,,,,,,0,2,Appartement,57,2,S,sols,,,6086,55.530273,-20.918978
2019-1498741,2019-12-30,000001,Vente,8100000,19,,RUE FLEUR DE JADE,0451,97438,97418,Sainte-Marie,974,,,97418000AS0822,,,,,,,,,,,,,0,2,Appartement,70,3,S,sols,,,6086,55.530273,-20.918978
2019-1498741,2019-12-30,000001,Vente,8100000,19,,RUE FLEUR DE JADE,0451,97438,97418,Sainte-Marie,974,,,97418000AS0822,,,,,,,,,,,,,0,2,Appartement,70,3,S,sols,,,6086,55.530273,-20.918978
2019-1498741,2019-12-30,000001,Vente,8100000,19,,RUE FLEUR DE JADE,0451,97438,97418,Sainte-Marie,974,,,97418000AS0822,,,,,,,,,,,,,0,2,Appartement,47,2,S,sols,,,6086,55.530273,-20.918978
2019-1498741,2019-12-30,000001,Vente,8100000,19,,RUE FLEUR DE JADE,0451,97438,97418,Sainte-Marie,974,,,97418000AS0822,,,,,,,,,,,,,0,2,Appartement,57,2,S,sols,,,6086,55.530273,-20.918978
2019-1498741,2019-12-30,000001,Vente,8100000,19,,RUE FLEUR DE JADE,0451,97438,97418,Sainte-Marie,974,,,97418000AS0822,,,,,,,,,,,,,0,2,Appartement,70,3,S,sols,,,6086,55.530273,-20.918978
2019-1498741,2019-12-30,000001,Vente,8100000,19,,RUE FLEUR DE JADE,0451,97438,97418,Sainte-Marie,974,,,97418000AS0822,,,,,,,,,,,,,0,2,Appartement,85,4,S,sols,,,6086,55.530273,-20.918978
2019-1498741,2019-12-30,000001,Vente,8100000,19,,RUE FLEUR DE JADE,0451,97438,97418,Sainte-Marie,974,,,97418000AS0822,,,,,,,,,,,,,0,2,Appartement,65,3,S,sols,,,6086,55.530273,-20.918978
2019-1498741,2019-12-30,000001,Vente,8100000,19,,RUE FLEUR DE JADE,0451,97438,97418,Sainte-Marie,974,,,97418000AS0822,,,,,,,,,,,,,0,2,Appartement,97,4,S,sols,,,6086,55.530273,-20.918978
2019-1498741,2019-12-30,000001,Vente,8100000,19,,RUE FLEUR DE JADE,0451,97438,97418,Sainte-Marie,974,,,97418000AS0822,,,,,,,,,,,,,0,2,Appartement,73,3,S,sols,,,6086,55.530273,-20.918978
2019-1498741,2019-12-30,000001,Vente,8100000,19,,RUE FLEUR DE JADE,0451,97438,97418,Sainte-Marie,974,,,97418000AS0822,,,,,,,,,,,,,0,2,Appartement,50,2,S,sols,,,6086,55.530273,-20.918978
2019-1498741,2019-12-30,000001,Vente,8100000,19,,RUE FLEUR DE JADE,0451,97438,97418,Sainte-Marie,974,,,97418000AS0822,,,,,,,,,,,,,0,2,Appartement,68,3,S,sols,,,6086,55.530273,-20.918978
2019-1498741,2019-12-30,000001,Vente,8100000,19,,RUE FLEUR DE JADE,0451,97438,97418,Sainte-Marie,974,,,97418000AS0822,,,,,,,,,,,,,0,2,Appartement,53,2,S,sols,,,6086,55.530273,-20.918978
2019-1498741,2019-12-30,000001,Vente,8100000,19,,RUE FLEUR DE JADE,0451,97438,97418,Sainte-Marie,974,,,97418000AS0822,,,,,,,,,,,,,0,2,Appartement,50,2,S,sols,,,6086,55.530273,-20.918978
2019-1498741,2019-12-30,000001,Vente,8100000,19,,RUE FLEUR DE JADE,0451,97438,97418,Sainte-Marie,974,,,97418000AS0822,,,,,,,,,,,,,0,2,Appartement,51,2,S,sols,,,6086,55.530273,-20.918978
2019-1498741,2019-12-30,000001,Vente,8100000,19,,RUE FLEUR DE JADE,0451,97438,97418,Sainte-Marie,974,,,97418000AS0822,,,,,,,,,,,,,0,2,Appartement,64,3,S,sols,,,6086,55.530273,-20.918978
2019-1498741,2019-12-30,000001,Vente,8100000,19,,RUE FLEUR DE JADE,0451,97438,97418,Sainte-Marie,974,,,97418000AS0822,,,,,,,,,,,,,0,2,Appartement,84,4,S,sols,,,6086,55.530273,-20.918978
2019-1498741,2019-12-30,000001,Vente,8100000,19,,RUE FLEUR DE JADE,0451,97438,97418,Sainte-Marie,974,,,97418000AS0822,,,,,,,,,,,,,0,2,Appartement,64,3,S,sols,,,6086,55.530273,-20.918978
2019-1498741,2019-12-30,000001,Vente,8100000,19,,RUE FLEUR DE JADE,0451,97438,97418,Sainte-Marie,974,,,97418000AS0822,,,,,,,,,,,,,0,2,Appartement,51,2,S,sols,,,6086,55.530273,-20.918978
2019-1498741,2019-12-30,000001,Vente,8100000,19,,RUE FLEUR DE JADE,0451,97438,97418,Sainte-Marie,974,,,97418000AS0822,,,,,,,,,,,,,0,2,Appartement,51,2,S,sols,,,6086,55.530273,-20.918978
2019-1498741,2019-12-30,000001,Vente,8100000,19,,RUE FLEUR DE JADE,0451,97438,97418,Sainte-Marie,974,,,97418000AS0822,,,,,,,,,,,,,0,2,Appartement,65,3,S,sols,,,6086,55.530273,-20.918978
2019-1498741,2019-12-30,000001,Vente,8100000,19,,RUE FLEUR DE JADE,0451,97438,97418,Sainte-Marie,974,,,97418000AS0822,,,,,,,,,,,,,0,2,Appartement,65,3,S,sols,,,6086,55.530273,-20.918978
2019-1498741,2019-12-30,000001,Vente,8100000,19,,RUE FLEUR DE JADE,0451,97438,97418,Sainte-Marie,974,,,97418000AS0822,,,,,,,,,,,,,0,2,Appartement,73,3,S,sols,,,6086,55.530273,-20.918978
2019-1498742,2019-12-30,000001,Vente,38503,24,,RUE RAYMOND BALMANN,0325,97419,97408,La Possession,974,,,97408000AR0548,,,,,,,,,,,,,0,1,Maison,47,3,S,sols,,,372,55.322336,-20.963503
2019-1498743,2019-12-30,000001,Vente,29595,66,,RUE DU PERE MICHEL,0305,97419,97408,La Possession,974,,,97408000AR0590,,,,,,,,,,,,,0,1,Maison,47,3,S,sols,,,205,55.323182,-20.964791
2019-1498744,2019-12-30,000001,Vente,75000,12,,RUE DU MAINE,0806,97490,97411,Saint-Denis,974,,,97411000HT0057,,,110,,,,,,,,,,1,3,Dépendance,,0,,,,,,55.49054,-20.902613
2019-1498744,2019-12-30,000001,Vente,75000,12,,RUE DU MAINE,0806,97490,97411,Saint-Denis,974,,,97411000HT0057,,,23,40.04,,,,,,,,,1,2,Appartement,38,2,,,,,,55.49054,-20.902613
2019-1498745,2019-12-30,000001,Vente en l'état futur d'achèvement,272300,2,,RUE DU FOU MASQUE,2012,97411,97415,Saint-Paul,974,,,97415000AY1354,,,76,,,,,,,,,,1,3,Dépendance,,0,,,,,,55.318812,-20.9829
2019-1498745,2019-12-30,000001,Vente en l'état futur d'achèvement,272300,2,,RUE DU FOU MASQUE,2012,97411,97415,Saint-Paul,974,,,97415000AY1354,,,15,48.2,,,,,,,,,1,2,Appartement,61,3,,,,,,55.318812,-20.9829
2019-1498745,2019-12-30,000001,Vente en l'état futur d'achèvement,272300,2,,RUE DU FOU MASQUE,2012,97411,97415,Saint-Paul,974,,,97415000AY1354,,,75,,,,,,,,,,1,3,Dépendance,,0,,,,,,55.318812,-20.9829
2019-1498746,2019-12-30,000001,Vente,50000,28,,RUE LEON DIERX,0758,97400,97411,Saint-Denis,974,,,97411000AS0754,,,20,61.75,,,,,,,,,1,2,Appartement,52,2,,,,,,55.45909,-20.891158
2019-1498746,2019-12-30,000001,Vente,50000,26,,RUE LEON DIERX,0758,97400,97411,Saint-Denis,974,,,97411000AS0754,,,164,,,,,,,,,,1,3,Dépendance,,0,,,,,,55.45909,-20.891158
2019-1498747,2019-12-24,000001,Vente,67400,,,RUE DE LA CLINIQUE,0341,97490,97411,Saint-Denis,974,,,97411000HK0115,,,1052,49.22,,,,,,,,,1,2,Appartement,49,2,,,,,,55.477283,-20.901547
2019-1498748,2019-12-31,000001,Vente,82964,42,B,RUE JULES AUBER,0680,97400,97411,Saint-Denis,974,,,97411000AD0500,,,119,50,,,,,,,,,1,2,Appartement,23,1,,,,,,55.451792,-20.876088
2019-1498748,2019-12-31,000001,Vente,82964,40,B,RUE JULES AUBER,0680,97400,97411,Saint-Denis,974,,,97411000AD0500,,,30,,,,,,,,,,1,3,Dépendance,,0,,,,,,55.451792,-20.876088
2019-1498749,2019-12-30,000001,Vente,86400,,,MOULIN CADER,B133,97400,97411,Saint-Denis,974,,,97411000EI0408,,,,,,,,,,,,,0,,,,,L,landes,,,266,55.410034,-20.886831
2019-1498750,2019-12-23,000001,Vente en l'état futur d'achèvement,219000,173,,RUE MARIUS ET ARY LEBLOND,0990,97460,97415,Saint-Paul,974,,,97415000BN0033,,,11,,,,,,,,,,1,2,Appartement,45,2,,,,,,55.277709,-21.001494
2019-1498750,2019-12-23,000001,Vente en l'état futur d'achèvement,219000,173,,RUE MARIUS ET ARY LEBLOND,0990,97460,97415,Saint-Paul,974,,,97415000BN0033,,,71,,,,,,,,,,1,3,Dépendance,,0,,,,,,55.277709,-21.001494
2019-1498751,2019-12-30,000001,Vente,1006949.56,55,,CHE DE GRAND  CANAL,0593,97490,97411,Saint-Denis,974,,,97411000BP0874,,,,,,,,,,,,,0,,,,,T,terres,,,228,55.501648,-20.90723
2019-1498751,2019-12-30,000001,Vente,1006949.56,38,,RTE GABRIEL MACE,0556,97490,97411,Saint-Denis,974,,,97411000HY0180,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,2340,55.501653,-20.907276
2019-1498752,2019-12-31,000001,Vente,1241985.9,9,,RUE DE CREMONT,0380,97400,97411,Saint-Denis,974,,,97411000AT0220,,,,,,,,,,,,,0,1,Maison,110,5,S,sols,,,1171,55.452417,-20.889133
2019-1498753,2019-12-23,000001,Vente en l'état futur d'achèvement,750000,173,,RUE MARIUS ET ARY LEBLOND,0990,97460,97415,Saint-Paul,974,,,97415000BN0033,,,37,,72,,73,,,,,,3,2,Appartement,131,5,,,,,,55.277709,-21.001494
2019-1498754,2019-12-27,000001,Vente en l'état futur d'achèvement,292000,2,,RUE DU FOU MASQUE,2012,97411,97415,Saint-Paul,974,,,97415000AY1354,,,49,,,,,,,,,,1,3,Dépendance,,0,,,,,,55.318812,-20.9829
2019-1498754,2019-12-27,000001,Vente en l'état futur d'achèvement,292000,2,,RUE DU FOU MASQUE,2012,97411,97415,Saint-Paul,974,,,97415000AY1354,,,48,,,,,,,,,,1,3,Dépendance,,0,,,,,,55.318812,-20.9829
2019-1498754,2019-12-27,000001,Vente en l'état futur d'achèvement,292000,9007,,CHE DES MORTS,1015,97411,97415,Saint-Paul,974,,,97415000AY1354,,,7,48.2,,,,,,,,,1,2,Appartement,76,4,,,,,,55.318812,-20.9829
2019-1498755,2019-12-26,000001,Vente,28600,6,,RUE BATAILLE COQS,0564,97420,97407,Le Port,974,,,97407000AH1033,,,,,,,,,,,,,0,1,Maison,54,3,AB,terrains a bâtir,,,124,55.296933,-20.932535
2019-1498756,2019-12-24,000001,Vente,130000,12,,RUE DE LA GUYANE,0246,97420,97407,Le Port,974,,,97407000AK1111,,,,,,,,,,,,,0,1,Maison,53,3,S,sols,,,76,55.296409,-20.944343
2019-1498756,2019-12-24,000001,Vente,130000,14,,RUE DE LA GUYANE,0246,97420,97407,Le Port,974,,,97407000AK1324,,,,,,,,,,,,,0,,,,,S,sols,,,212,55.296457,-20.944322
2019-1498757,2019-12-27,000001,Vente,130000,1341,,AV DU BEAU PAYS,0468,97438,97418,Sainte-Marie,974,,,97418000AS0997,,,39,27.2,,,,,,,,,1,2,Appartement,27,1,,,,,,55.527225,-20.915416
2019-1498757,2019-12-27,000001,Vente,130000,1341,,AV DU BEAU PAYS,0468,97438,97418,Sainte-Marie,974,,,97418000AS0997,,,50,,,,,,,,,,1,3,Dépendance,,0,,,,,,55.527225,-20.915416
2019-1498758,2019-12-27,000001,Vente,121000,,,GILLOT SUD,B185,97438,97418,Sainte-Marie,974,,,97418000AW0707,,,,,,,,,,,,,0,,,,,T,terres,,,284,55.516768,-20.907718
2019-1498759,2019-12-26,000001,Vente,27650,16,,ALL BENJAMIN FRANKLIN,0536,97420,97407,Le Port,974,,,97407000BA0152,,,,,,,,,,,,,0,1,Maison,36,2,S,sols,,,242,55.309599,-20.95218
2019-1498760,2019-12-27,000001,Vente,195800,225,,RUE DU MARCHE,0473,97438,97418,Sainte-Marie,974,,,97418000AT2074,,,90,42.75,,,,,,,,,1,2,Appartement,42,2,,,,,,55.5266,-20.92137
2019-1498760,2019-12-27,000001,Vente,195800,225,,RUE DU MARCHE,0473,97438,97418,Sainte-Marie,974,,,97418000AT2074,,,129,,,,,,,,,,1,3,Dépendance,,0,,,,,,55.5266,-20.92137
2019-1498761,2019-12-24,000001,Vente,125000,18,,IMP MAURICE KRIEGEL VALRIMONT,0516,97419,97408,La Possession,974,,,97408000AP0864,,,3,63.43,,,,,,,,,1,2,Appartement,64,3,,,,,,55.333306,-20.963167
2019-1498761,2019-12-24,000001,Vente,125000,18,,IMP MAURICE KRIEGEL VALRIMONT,0516,97419,97408,La Possession,974,,,97408000AP0864,,,44,,,,,,,,,,1,3,Dépendance,,0,,,,,,55.333306,-20.963167
2019-1498761,2019-12-24,000001,Vente,125000,18,,IMP MAURICE KRIEGEL VALRIMONT,0516,97419,97408,La Possession,974,,,97408000AP0864,,,22,,,,,,,,,,1,3,Dépendance,,0,,,,,,55.333306,-20.963167
2019-1498762,2019-12-24,000001,Vente,286900,69,,RUE DE L'EGLISE (BDN),0500,97411,97415,Saint-Paul,974,,,97415000AZ1822,,,,,,,,,,,,,0,,,,,S,sols,,,349,55.325616,-21.000605
2019-1498763,2019-12-18,000001,Vente,64817,4,,ALL DU SAFRAN          MFIA,1243,97490,97411,Saint-Denis,974,,,97411000HP0352,,2,,,,,,,,,,,0,,,,,,,,,,55.48636,-20.914675
2019-1498764,2019-12-30,000001,Vente,284000,1341,,AV DU BEAU PAYS,0468,97438,97418,Sainte-Marie,974,,,97418000AS0997,,,33,67.78,,,,,,,,,1,2,Appartement,67,3,,,,,,55.527225,-20.915416
2019-1498764,2019-12-30,000001,Vente,284000,1341,,AV DU BEAU PAYS,0468,97438,97418,Sainte-Marie,974,,,97418000AS0997,,,77,,,,,,,,,,1,3,Dépendance,,0,,,,,,55.527225,-20.915416
2019-1498765,2019-12-19,000001,Vente,56000,105,,RUE DE LA REPUBLIQUE,1180,97400,97411,Saint-Denis,974,,,97411000AH0140,,,6,20.45,,,,,,,,,1,2,Appartement,19,1,,,,,,55.447404,-20.882569
2019-1498765,2019-12-19,000001,Vente,56000,105,,RUE DE LA REPUBLIQUE,1180,97400,97411,Saint-Denis,974,,,97411000AH0140,,,112,,,,,,,,,,1,3,Dépendance,,0,,,,,,55.447404,-20.882569
2019-1498766,2019-12-30,000001,Vente,5000,,,LA CONFIANCE HABITAT,B410,97470,97410,Saint-Benoît,974,,,97410000BE1099,,,,,,,,,,,,,0,,,,,T,terres,,,207,55.700797,-21.070673
2019-1498767,2019-12-09,000001,Vente,275000,30,,CHE DES TAMARIS,1379,97490,97411,Saint-Denis,974,,,97411000IH0096,,,,,,,,,,,,,0,2,Appartement,88,3,S,sols,,,1001,,
2019-1498767,2019-12-09,000001,Vente,275000,30,,CHE DES TAMARIS,1379,97490,97411,Saint-Denis,974,,,97411000IH0096,,,,,,,,,,,,,0,2,Appartement,105,4,S,sols,,,1001,,
2019-1498767,2019-12-09,000001,Vente,275000,30,,CHE DES TAMARIS,1379,97490,97411,Saint-Denis,974,,,97411000IH0096,,,,,,,,,,,,,0,1,Maison,60,3,S,sols,,,1001,,
2019-1498768,2019-12-27,000001,Vente,66000,,,LA FORET,B325,97460,97415,Saint-Paul,974,,,97415000AR0009,,,,,,,,,,,,,0,,,,,B,bois,,,14807,55.34964,-21.037523
2019-1498768,2019-12-27,000001,Vente,66000,,,LA FORET,B325,97460,97415,Saint-Paul,974,,,97415000AR0011,,,,,,,,,,,,,0,,,,,B,bois,,,205362,55.352198,-21.036157
2019-1498768,2019-12-27,000001,Vente,66000,,,HAUTS DU RUISSEAU,B410,97411,97415,Saint-Paul,974,,,97415000BZ0389,,,,,,,,,,,,,0,,,,,B,bois,,,19395,55.347075,-21.033531
2019-1498768,2019-12-27,000001,Vente,66000,,,HAUTS DU RUISSEAU,B410,97411,97415,Saint-Paul,974,,,97415000BZ0397,,,,,,,,,,,,,0,,,,,T,terres,,,3093,55.345887,-21.035138
2019-1498769,2019-12-18,000001,Vente,230000,,,RUE DES POIVRIERS,1125,97400,97411,Saint-Denis,974,,,97411000HB0371,,,,,,,,,,,,,0,,,,,S,sols,,,2130,55.4688,-20.897461
2019-1498769,2019-12-18,000001,Vente,230000,,,RUE DES POIVRIERS,1125,97400,97411,Saint-Denis,974,,,97411000HB0382,,,,,,,,,,,,,0,,,,,S,sols,,,1248,55.469159,-20.897386
2019-1498769,2019-12-18,000001,Vente,230000,12,,LOT L OCEAN,A301,97400,97411,Saint-Denis,974,,,97411000HB0392,,,,,,,,,,,,,0,1,Maison,78,4,S,sols,,,319,55.468977,-20.897934
2019-1498770,2019-12-26,000001,Vente,500000,169,,CHE DU COLORADO,0352,97417,97411,Saint-Denis,974,,,97411000BX0317,,,,,,,,,,,,,0,1,Maison,161,5,S,sols,,,1210,55.424781,-20.894758
2019-1498771,2019-12-30,000001,Vente,265000,58,,AV DE LA GRANDE OURSE,1746,97434,97415,Saint-Paul,974,,,97415000DE1207,,,29,80.3,,,,,,,,,1,2,Appartement,80,4,,,,,,55.2274,-21.063696
2019-1498772,2019-12-30,000001,Vente,670000,22,D,RUE MIRANDA,1799,97434,97415,Saint-Paul,974,,,97415000DE0871,,,,,,,,,,,,,0,1,Maison,143,5,S,sols,,,554,55.224557,-21.064383
2019-1498773,2019-12-27,000001,Vente,240000,3,B,RUE MICHEL DEBRE,0245,97433,97421,Salazie,974,,,97421000AN0351,,,,,,,,,,,,,0,1,Maison,100,4,S,sols,,,651,55.529516,-21.035252
2019-1498773,2019-12-27,000001,Vente,240000,3,B,RUE MICHEL DEBRE,0245,97433,97421,Salazie,974,,,97421000AN0351,,,,,,,,,,,,,0,1,Maison,99,4,S,sols,,,651,55.529516,-21.035252
