id_mutation.string(),date_mutation.date(2006-01-02),nature_mutation.string(),valeur_fonciere.double(),adresse_numero.int32(),adresse_nom_voie.string(),adresse_code_voie.string(),code_postal.int32(),code_commune.int32(),nom_commune.string(),code_departement.int32(),nombre_lots.int64(),type_local.string(),surface_reelle_bati.double(),nombre_pieces_principales.int32(),longitude.double(),latitude.double()
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,76.0,4,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,67.0,3,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,66.0,3,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,66.0,3,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,67.0,3,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,76.0,4,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,76.0,4,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,67.0,3,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,76.0,4,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,67.0,3,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,76.0,4,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,67.0,3,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,76.0,4,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,67.0,3,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,66.0,3,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,66.0,3,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,66.0,3,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,66.0,3,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,66.0,3,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,66.0,3,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,66.0,3,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,87.0,5,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,76.0,4,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,76.0,4,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,67.0,3,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,66.0,3,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,57.0,2,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,57.0,2,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,67.0,3,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,67.0,3,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,87.0,5,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,66.0,3,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,57.0,2,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,57.0,2,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,67.0,3,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,76.0,4,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,91.0,5,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,91.0,41,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,58.0,2,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,57.0,2,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,87.0,5,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,66.0,3,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,66.0,3,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,76.0,4,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,76.0,4,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,67.0,3,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,76.0,4,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,76.0,4,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,67.0,3,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,67.0,3,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,67.0,3,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,76.0,4,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,75.0,4,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,76.0,4,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,67.0,3,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,57.0,2,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,66.0,3,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,66.0,3,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,67.0,3,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,67.0,3,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,67.0,3,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,76.0,4,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,76.0,4,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,67.0,3,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,67.0,3,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,66.0,3,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,81.0,4,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,81.0,4,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,76.0,4,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,67.0,3,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Local industriel. commercial ou assimilé,77.0,0,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Local industriel. commercial ou assimilé,70.0,0,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,67.0,3,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,67.0,3,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,67.0,3,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,76.0,4,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,76.0,4,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,67.0,3,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,67.0,3,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,76.0,4,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,76.0,4,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,67.0,3,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,67.0,3,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,76.0,4,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,76.0,4,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,67.0,3,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,57.0,2,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,66.0,3,55.551218,-20.89675
2022-1635629,2022-12-06,Vente,9072966.0,3,RUE MARTIN FLACOURT,0100,97438,97418,Sainte-Marie,974,1,Appartement,66.0,3,55.551218,-20.89675
2022-1635631,2022-12-09,Vente,451000.0,27,RUE OMEGA,1854,97460,97415,Saint-Paul,974,1,Appartement,90.0,4,55.285557,-20.983955
2022-1635631,2022-12-09,Vente,451000.0,23,RUE OMEGA,1854,97460,97415,Saint-Paul,974,1,Appartement,72.0,3,55.285557,-20.983955
2022-1635633,2022-12-06,Vente,125150.0,78,RUE JULES BERTAUT,1100,97430,97422,Le Tampon,974,0,Maison,45.0,3,55.513825,-21.282471
2022-1635634,2022-12-02,Vente,200000.0,155,LOT DES TISSERINS,A105,97490,97411,Saint-Denis,974,1,Maison,73.0,4,55.492866,-20.903572
2022-1635635,2022-12-07,Vente,310000.0,15,RUE DES PATRICES,0225,97438,97418,Sainte-Marie,974,0,Maison,149.0,5,55.524114,-20.925923
2022-1635636,2022-11-22,Vente,162000.0,7,RUE ELIE EUDOR,0530,97460,97415,Saint-Paul,974,1,Local industriel. commercial ou assimilé,53.0,0,55.271218,-21.007783
2022-1635637,2022-12-02,Vente,276384.0,15,SEN DU RUISSEAU,1229,97490,97411,Saint-Denis,974,1,Appartement,102.0,4,55.477813,-20.900928
2022-1635638,2022-11-23,Vente,360000.0,6,IMP DES HORTENSIAS,0455,97438,97418,Sainte-Marie,974,0,Maison,93.0,4,55.520911,-20.915685
2022-1635639,2022-12-09,Vente,348000.0,70,RUE DE L AMIRAL DECAEN,0400,97400,97411,Saint-Denis,974,2,Appartement,87.0,5,55.457279,-20.886067
2022-1635640,2022-12-07,Vente,43000.0,75,RUE AMIRAL BOUVET,0530,97470,97410,Saint-Benoît,974,1,Appartement,23.0,2,55.720528,-21.036853
2022-1635641,2022-11-23,Vente,350000.0,74,RUE BENJAMIN HOARAU,0200,97430,97422,Le Tampon,974,0,Maison,90.0,4,55.512015,-21.278855
2022-1635643,2022-11-16,Vente,210000.0,14,RUE PAYET,0380,97414,97403,Entre-Deux,974,0,Maison,100.0,4,55.468352,-21.247894
2022-1635645,2022-11-19,Vente,152000.0,112,CHE FINETTE,0535,97490,97411,Saint-Denis,974,0,Maison,77.0,4,55.471147,-20.905627
2022-1635645,2022-11-19,Vente,152000.0,112,CHE FINETTE,0535,97490,97411,Saint-Denis,974,0,Maison,58.0,3,55.471147,-20.905627
2022-1635646,2022-11-21,Vente,310000.0,35,RUE DES CARAMBOLES,0268,97411,97415,Saint-Paul,974,0,Maison,63.0,4,55.320393,-20.980135
2022-1635647,2022-11-25,Vente,205950.0,121,RUE DES DEUX CANONS,0421,97490,97411,Saint-Denis,974,1,Appartement,103.0,3,55.474575,-20.8928
2022-1635648,2022-11-21,Vente,339950.0,8,ALL DES AIGRETTES,0025,97434,97415,Saint-Paul,974,1,Appartement,49.0,2,55.229898,-21.050823
2022-1635649,2022-11-23,Vente,60500.0,75,RUE AMIRAL BOUVET,0530,97470,97410,Saint-Benoît,974,1,Appartement,36.0,2,55.720528,-21.036853
2022-1635651,2022-11-23,Vente,470000.0,57,RUE DES ENGAGES,1866,97434,97415,Saint-Paul,974,1,Appartement,91.0,4,55.240143,-21.086493
2022-1635652,2022-11-28,Vente,75000.0,8,RUE DE LA GASCOGNE,0564,97490,97411,Saint-Denis,974,1,Appartement,40.0,2,55.489253,-20.905403
2022-1635653,2022-11-28,Vente,115000.0,26,CHE DU PLATEAU,1123,97490,97411,Saint-Denis,974,1,Appartement,46.0,2,55.506467,-20.917674
2022-1635655,2022-11-23,Vente,38000.0,15,RUE MAT DU PAVILLON,0860,97400,97411,Saint-Denis,974,1,Appartement,25.0,1,55.447414,-20.87432
2022-1635656,2022-11-29,Vente,175000.0,370,CHE DU PETIT TAMPON,1510,97430,97422,Le Tampon,974,0,Maison,77.0,3,55.554866,-21.272439
2022-1635660,2022-12-07,Vente,292800.0,124,RUE DE LA COLLINE CMLIAS 2,0346,97400,97411,Saint-Denis,974,1,Appartement,79.0,4,55.456199,-20.904711
2022-1635664,2022-11-17,Vente,190000.0,19,CHE DES SAPOTILLES 17EME KM,2134,97418,97422,Le Tampon,974,0,Maison,64.0,3,55.526887,-21.237125
2022-1635664,2022-11-17,Vente,190000.0,19,CHE DES SAPOTILLES 17EME KM,2134,97418,97422,Le Tampon,974,0,Maison,64.0,3,55.526887,-21.237125
2022-1635664,2022-11-17,Vente,190000.0,19,CHE DES SAPOTILLES 17EME KM,2134,97418,97422,Le Tampon,974,0,Maison,64.0,3,55.526887,-21.237125
2022-1635664,2022-11-17,Vente,190000.0,19,CHE DES SAPOTILLES 17EME KM,2134,97418,97422,Le Tampon,974,0,Maison,61.0,3,55.526887,-21.237125
2022-1635664,2022-11-17,Vente,190000.0,19,CHE DES SAPOTILLES 17EME KM,2134,97418,97422,Le Tampon,974,0,Maison,61.0,3,55.526887,-21.237125
2022-1635666,2022-12-09,Vente,490000.0,5,ALL DES FRANCISCEAS,0644,97460,97415,Saint-Paul,974,0,Maison,117.0,4,55.272648,-21.011092
2022-1635668,2022-11-23,Vente,110000.0,13,RUE DE LA COMMUNE DE PARIS,0340,97421,97414,Saint-Louis,974,0,Maison,137.0,4,55.435384,-21.245591
2022-1635668,2022-11-23,Vente,110000.0,13,RUE DE LA COMMUNE DE PARIS,0340,97421,97414,Saint-Louis,974,0,Maison,137.0,4,55.435384,-21.245591
2022-1635669,2022-12-12,Vente,75000.0,5,IMP DES FIGUIERS,0592,97430,97422,Le Tampon,974,0,Maison,110.0,5,55.55106,-21.272282
2022-1635673,2022-11-25,Vente,158500.0,4,IMP LEO,1142,97418,97422,Le Tampon,974,0,Maison,90.0,4,55.53554,-21.194003
2022-1635678,2022-11-30,Vente,280000.0,66,RUE DESPREZ,0432,97441,97420,Sainte-Suzanne,974,0,Maison,95.0,3,55.613944,-20.909146
2022-1635678,2022-11-30,Vente,280000.0,66,RUE DESPREZ,0432,97441,97420,Sainte-Suzanne,974,0,Maison,102.0,4,55.613944,-20.909146
2022-1635679,2022-12-09,Vente,115000.0,60,CHE DU PITON TRESOR,1115,97417,97411,Saint-Denis,974,1,Appartement,48.0,2,55.430845,-20.89621
2022-1635680,2022-12-09,Vente,5000.0,55,RUE SAINTE MARIE,1320,97400,97411,Saint-Denis,974,1,Appartement,74.0,4,55.454452,-20.882538
2022-1635682,2022-12-09,Vente,95000.0,51,RUE TESSAN,1391,97490,97411,Saint-Denis,974,1,Appartement,49.0,2,55.479257,-20.895337
2022-1635683,2022-12-09,Vente,210000.0,134,CHE ESPERANCE,0710,97440,97409,Saint-André,974,0,Maison,60.0,1,55.645562,-20.934211
2022-1635683,2022-12-09,Vente,210000.0,126,CHE ESPERANCE,0710,97440,97409,Saint-André,974,0,Maison,69.0,4,55.645494,-20.934356
2022-1635684,2022-11-28,Vente,86000.0,29,RUE EDMOND ALBIUS,0473,97400,97411,Saint-Denis,974,1,Appartement,47.0,2,55.471151,-20.90172
2022-1635685,2022-12-01,Vente,155000.0,3,RUE DES ABEILLES,0354,97432,97416,Saint-Pierre,974,1,Appartement,57.0,3,55.498856,-21.300704
2022-1635686,2022-12-09,Vente,200000.0,15,RUE DE LA REPUBLIQUE,0140,97438,97418,Sainte-Marie,974,0,Local industriel. commercial ou assimilé,89.0,0,55.550044,-20.896874
2022-1635687,2022-11-23,Vente,95000.0,2,CHE RAMASSAMY SAMNA,1177,97490,97411,Saint-Denis,974,1,Appartement,47.0,2,55.508433,-20.915915
2022-1635689,2022-11-23,Vente,235000.0,7,ALL YLANG YLANG,0515,97431,97406,La Plaine-des-Palmistes,974,0,Maison,80.0,6,55.618598,-21.138066
2022-1635690,2022-12-13,Vente,667000.0,37,ALL DES MUFLIERS,0984,97417,97411,Saint-Denis,974,0,Maison,223.0,6,55.415094,-20.892029
2022-1635691,2022-12-09,Vente,124000.0,3,RUE DU PUITS,1179,97480,97412,Saint-Joseph,974,0,Maison,40.0,3,55.653642,-21.380446
2022-1635693,2022-11-30,Vente,50000.0,30,RUE DE LA PASSERELLE,1099,97480,97412,Saint-Joseph,974,0,Maison,46.0,4,55.646763,-21.379643
2022-1635694,2022-11-15,Vente,169000.0,109,ALL DES TOPAZES,1397,97400,97411,Saint-Denis,974,1,Appartement,45.0,2,55.444576,-20.897073
2022-1635695,2022-12-09,Vente,190000.0,135,RUE SAINTE MARIE,1320,97400,97411,Saint-Denis,974,1,Appartement,76.0,3,55.459828,-20.883043
2022-1635696,2022-12-08,Vente,215000.0,25,CHE CHAMPCOURT,0300,97430,97422,Le Tampon,974,0,Maison,80.0,3,55.498225,-21.275578
2022-1635696,2022-12-08,Vente,215000.0,25,CHE CHAMPCOURT,0300,97430,97422,Le Tampon,974,0,Maison,100.0,4,55.498225,-21.275578
2022-1635699,2022-04-28,Adjudication,36000.0,4,ALL BABYLONE,0053,97420,97407,Le Port,974,1,Appartement,63.0,5,55.30674,-20.937934
2022-1635700,2022-12-08,Vente,415000.0,12,L HERMITAGE LONGUET,B428,97422,97415,Saint-Paul,974,0,Maison,105.0,3,55.26893,-21.074237
2022-1635701,2022-12-13,Vente,230000.0,9,RUE HENRI FARMAN,0515,97438,97418,Sainte-Marie,974,1,Appartement,57.0,3,55.517839,-20.907999
2022-1635703,2022-12-13,Vente,200000.0,143,CHE DU CAP (STE ANNE),0250,97437,97410,Saint-Benoît,974,0,Maison,74.0,5,55.72404,-21.078365
2022-1635704,2022-12-06,Vente,58500.0,18,ALL DES CORINDONS,0366,97400,97411,Saint-Denis,974,1,Appartement,24.0,1,55.444988,-20.902814
2022-1635705,2022-12-13,Vente en l'état futur d'achèvement,277000.0,43,RUE DES ECOLES (ST GILLES HTS),0480,97435,97415,Saint-Paul,974,1,Appartement,59.0,3,55.271248,-21.049382
2022-1635706,2022-11-16,Vente,244600.0,212,RUE DES ARGONAUTES,0045,97434,97415,Saint-Paul,974,1,Appartement,55.0,2,55.245174,-21.09722
2022-1635707,2022-11-29,Vente,197000.0,70,RUE BOURGINE,0140,97480,97412,Saint-Joseph,974,0,Maison,65.0,3,55.620659,-21.374395
2022-1635708,2022-12-02,Vente,628500.0,22,BD JEAN JAURES,0692,97400,97411,Saint-Denis,974,0,Maison,86.0,4,55.447826,-20.889093
2022-1635709,2022-12-01,Vente,80000.0,18,RUE VICTORINE SERY,0371,97413,97424,Cilaos,974,0,Maison,70.0,4,55.473959,-21.135179
2022-1635710,2022-12-13,Vente,80000.0,74,RUE VICTOR HUGO,1292,97480,97412,Saint-Joseph,974,1,Appartement,45.0,2,55.641968,-21.380864
2022-1635711,2022-12-07,Vente,220000.0,61,RUE POIVRE,0454,97412,97402,Bras-Panon,974,0,Maison,82.0,5,55.672605,-21.004748
2022-1635712,2022-11-30,Vente,170000.0,6,CHE PIERRE PAUL CERTAT,0167,97424,97413,Saint-Leu,974,0,Maison,42.0,3,55.301755,-21.19201
2022-1635713,2022-12-09,Vente,644000.0,6,CHE CARLONETTE CD 15,0790,97424,97413,Saint-Leu,974,0,Maison,139.0,4,55.325957,-21.226251
2022-1635716,2022-11-23,Vente,88000.0,196,RUE DU DOCTEUR IGNACE HOARAU,0690,97430,97422,Le Tampon,974,1,Appartement,47.0,2,55.51207,-21.277109
2022-1635717,2022-12-13,Vente,280000.0,8,RUE DES EVIS,0578,97470,97410,Saint-Benoît,974,0,Maison,109.0,5,55.702962,-21.032957
2022-1635718,2022-11-07,Vente,496000.0,56,IMP DU TEMPLE GANESHA,1806,97435,97415,Saint-Paul,974,0,Maison,111.0,4,55.265574,-21.059643
2022-1635719,2022-12-09,Vente,1605287.9,53,RUE DES SABLES (ST GILLES),1301,97434,97415,Saint-Paul,974,0,Maison,43.0,2,55.217887,-21.042627
2022-1635719,2022-12-09,Vente,1605287.9,53,RUE DES SABLES (ST GILLES),1301,97434,97415,Saint-Paul,974,0,Maison,80.0,4,55.217887,-21.042627
2022-1635721,2022-12-12,Vente,171000.0,28,CLOS SAINT THOMAS,0452,97431,97406,La Plaine-des-Palmistes,974,0,Maison,87.0,4,55.622513,-21.143497
2022-1635722,2022-12-09,Vente,571240.0,5,RUE DE LA RAVINE,1178,97417,97411,Saint-Denis,974,0,Maison,205.0,6,55.430678,-20.880243
2022-1635723,2022-12-05,Vente,152714.0,2,RUE MARCELLE VINKA,0577,97419,97408,La Possession,974,1,Appartement,108.0,5,55.333422,-20.936553
2022-1635726,2022-12-12,Vente,206080.0,8,AV DE CHATEAUVIEUX,0170,97436,97413,Saint-Leu,974,1,Appartement,40.0,2,55.287157,-21.167407
