id_mutation.string(),date_mutation.date(2006-01-02),nature_mutation.string(),valeur_fonciere.double(),adresse_numero.int32(),adresse_nom_voie.string(),adresse_code_voie.string(),code_postal.int32(),code_commune.int32(),nom_commune.string(),code_departement.int32(),nombre_lots.int64(),type_local.string(),surface_reelle_bati.double(),nombre_pieces_principales.int32(),longitude.double(),latitude.double()
2021-1678531,2021-01-29,Vente,90000.0,2,RUE FRANCOIS ISAUTIER,0140,97410,97416,Saint-Pierre,974,1,Appartement,42.0,2,55.472735,-21.342489
2021-1678532,2021-01-29,Vente,325000.0,78,CHE EMMANUEL HOARAU,0522,97410,97416,Saint-Pierre,974,0,Maison,125.0,5,55.464866,-21.30358
2021-1678533,2021-02-04,Vente,85000.0,131,CHE LUC HOAREAU,1230,97430,97422,Le Tampon,974,0,Maison,57.0,4,55.50122,-21.265957
2021-1678536,2021-01-18,Vente,203000.0,2,CHE ANTOINE LOUIS ROUSSIN,0142,97430,97422,Le Tampon,974,0,Maison,72.0,4,55.512839,-21.242789
2021-1678537,2021-01-18,Vente,52500.0,12,RUE VALMY,1372,97450,97414,Saint-Louis,974,0,Maison,153.0,5,55.397269,-21.291582
2021-1678538,2021-01-21,Vente,255000.0,122,RUE ROLAND GARROS,1720,97430,97422,Le Tampon,974,0,Maison,128.0,6,55.524099,-21.271761
2021-1678539,2021-01-21,Vente,278000.0,1,ALL DES PORCELAINES,0991,97436,97413,Saint-Leu,974,1,Appartement,61.0,3,55.288341,-21.179874
2021-1678540,2021-01-19,Vente,289000.0,6,RUE VITRY,0490,97414,97403,Entre-Deux,974,0,Maison,80.0,5,55.470875,-21.250542
2021-1678541,2021-01-18,Vente,253000.0,27,RTE DES CAFEIERS,1590,97430,97422,Le Tampon,974,0,Maison,95.0,4,55.525851,-21.2386
2021-1678542,2021-01-18,Vente,336000.0,3,IMP BOURBON POINTU,1463,97432,97416,Saint-Pierre,974,0,Maison,106.0,4,55.471509,-21.279292
2021-1678544,2021-01-18,Vente,300000.0,18,CHE STEPHANE,1875,97430,97422,Le Tampon,974,0,Maison,120.0,5,55.495523,-21.268936
2021-1678545,2021-02-09,Vente,51000.0,51,CHE DU CHALET,0297,97430,97422,Le Tampon,974,1,Appartement,46.0,2,55.527285,-21.256272
2021-1678546,2021-01-18,Vente,750000.0,21,RUE DU GEN DE GAULLE,0680,97480,97412,Saint-Joseph,974,0,Appartement,75.0,3,55.620471,-21.377115
2021-1678546,2021-01-18,Vente,750000.0,21,RUE DU GEN DE GAULLE,0680,97480,97412,Saint-Joseph,974,0,Local industriel. commercial ou assimilé,70.0,0,55.620471,-21.377115
2021-1678546,2021-01-18,Vente,750000.0,21,RUE DU GEN DE GAULLE,0680,97480,97412,Saint-Joseph,974,0,Local industriel. commercial ou assimilé,98.0,0,55.620471,-21.377115
2021-1678546,2021-01-18,Vente,750000.0,21,RUE DU GEN DE GAULLE,0680,97480,97412,Saint-Joseph,974,0,Appartement,75.0,3,55.620471,-21.377115
2021-1678546,2021-01-18,Vente,750000.0,21,RUE DU GEN DE GAULLE,0680,97480,97412,Saint-Joseph,974,0,Local industriel. commercial ou assimilé,174.0,0,55.620471,-21.377115
2021-1678547,2021-01-22,Vente,195000.0,14,AV PRESIDENT MITTERRAND,0775,97410,97416,Saint-Pierre,974,1,Appartement,99.0,4,55.480378,-21.342795
2021-1678550,2021-02-03,Vente,98100.0,8,CHE MATS DE CHOCAS,0916,97421,97414,Saint-Louis,974,1,Appartement,68.0,3,55.432391,-21.275107
2021-1678551,2021-02-01,Vente,240000.0,303,RUE MARIUS ET ARY LEBLOND,1310,97430,97422,Le Tampon,974,0,Maison,120.0,5,55.523092,-21.269279
2021-1678553,2021-02-03,Vente,176000.0,28,RUE AUGUSTE LACAUSSADE,0160,97430,97422,Le Tampon,974,0,Maison,90.0,4,55.527667,-21.275623
2021-1678554,2021-02-03,Vente,79500.0,2,IMP GEORGES AZEMA,0562,97432,97416,Saint-Pierre,974,0,Maison,68.0,4,55.466536,-21.283089
2021-1678558,2021-02-16,Vente,205000.0,81,CHE BUREL,0051,97432,97416,Saint-Pierre,974,0,Maison,65.0,3,55.465351,-21.29303
2021-1678559,2021-02-03,Vente,420000.0,390,RUE RAPHAEL BABET,1180,97480,97412,Saint-Joseph,974,0,Local industriel. commercial ou assimilé,1233.0,0,55.630341,-21.380098
2021-1678559,2021-02-03,Vente,420000.0,390,RUE RAPHAEL BABET,1180,97480,97412,Saint-Joseph,974,0,Local industriel. commercial ou assimilé,1233.0,0,55.630341,-21.380098
2021-1678562,2021-01-27,Vente,150000.0,33,CHE HENRI CABEU,1036,97430,97422,Le Tampon,974,0,Maison,46.0,2,55.504996,-21.232214
2021-1678564,2021-01-26,Vente,280000.0,8,RUE POMPIDOU,1155,97480,97412,Saint-Joseph,974,0,Maison,96.0,5,55.677189,-21.372074
2021-1678564,2021-01-26,Vente,280000.0,8,RUE POMPIDOU,1155,97480,97412,Saint-Joseph,974,0,Maison,96.0,5,55.677189,-21.372074
2021-1678567,2021-01-20,Vente,220000.0,294,RTE DES CANOTS,0109,97427,97404,L'Étang-Salé,974,0,Maison,54.0,3,55.368783,-21.246217
2021-1678568,2021-01-20,Vente,170000.0,97,CHE DAUPHIN,0130,97429,97405,Petite-Île,974,0,Maison,100.0,4,55.56945,-21.342705
2021-1678568,2021-01-20,Vente,170000.0,97,CHE DAUPHIN,0130,97429,97405,Petite-Île,974,0,Maison,90.0,4,55.56945,-21.342705
2021-1678569,2021-01-22,Vente,130000.0,70,CHE SAINTE CELINE,0264,97432,97416,Saint-Pierre,974,1,Appartement,74.0,4,55.463265,-21.285904
2021-1678570,2021-01-22,Vente,43000.0,51,CHE DU CHALET,0297,97430,97422,Le Tampon,974,1,Appartement,30.0,1,55.527285,-21.256272
2021-1678571,2021-01-25,Vente,105000.0,71,RUE DU GENERAL LAMBERT,0690,97480,97412,Saint-Joseph,974,0,Maison,74.0,3,55.619658,-21.37542
2021-1678572,2021-01-26,Vente,195000.0,101,CHE DUBUISSON,0434,97436,97413,Saint-Leu,974,1,Appartement,41.0,2,55.291314,-21.17278
2021-1678573,2021-01-27,Vente,253000.0,18,CHE DES ANTIGONES,0045,97436,97413,Saint-Leu,974,0,Maison,46.0,4,55.299986,-21.167093
2021-1678575,2021-02-04,Vente,300000.0,31,RUE FRANCOIS ISAUTIER,0140,97410,97416,Saint-Pierre,974,2,Local industriel. commercial ou assimilé,100.0,0,55.47292,-21.339725
2021-1678575,2021-02-04,Vente,300000.0,31,RUE FRANCOIS ISAUTIER,0140,97410,97416,Saint-Pierre,974,2,Local industriel. commercial ou assimilé,86.0,0,55.47292,-21.339725
2021-1678576,2021-01-19,Vente,151800.0,9,RUE DES ORANGERS,0692,97424,97413,Saint-Leu,974,0,Maison,97.0,7,55.335824,-21.206953
2021-1678577,2021-01-28,Vente,395000.0,27,RUE SAVIGNAN,1325,97421,97414,Saint-Louis,974,0,Maison,30.0,2,55.44442,-21.273469
2021-1678577,2021-01-28,Vente,395000.0,27,RUE SAVIGNAN,1325,97421,97414,Saint-Louis,974,0,Maison,118.0,4,55.44442,-21.273469
2021-1678578,2021-01-29,Vente,130500.0,3,RUE DES ABEILLES,0354,97432,97416,Saint-Pierre,974,1,Appartement,57.0,3,55.498856,-21.300704
2021-1678581,2021-01-27,Vente,157000.0,13,RUE DU PERE RAIMBAULT,0243,97410,97416,Saint-Pierre,974,3,Appartement,64.0,3,55.474007,-21.334345
2021-1678582,2021-01-29,Vente,165700.0,26,BD DE L OCEAN,1085,97480,97412,Saint-Joseph,974,1,Appartement,88.0,4,55.597561,-21.376694
2021-1678583,2021-01-28,Vente,171000.0,256,CHE SAINT SAUVEUR,0884,97432,97416,Saint-Pierre,974,0,Maison,46.0,2,55.499549,-21.291668
2021-1678584,2021-01-18,Vente,350000.0,95,CHE MATA,1317,97430,97422,Le Tampon,974,0,Maison,91.0,4,55.492331,-21.247979
2021-1678587,2021-01-29,Vente,406840.0,14,RUE PAUL VERLAINE,1256,97432,97416,Saint-Pierre,974,0,Maison,131.0,5,55.476187,-21.288335
2021-1678588,2021-01-29,Vente,215000.0,6,PAS DES LILAS,0993,97480,97412,Saint-Joseph,974,0,Maison,124.0,5,55.622352,-21.37843
2021-1678590,2021-02-03,Vente,279240.0,39,AV PRESIDENT MITTERRAND,0775,97410,97416,Saint-Pierre,974,1,Appartement,80.0,5,55.481111,-21.342796
2021-1678592,2021-01-19,Vente,460000.0,58,CHE DES ROCHES TENDRES,0793,97436,97413,Saint-Leu,974,0,Maison,144.0,5,55.291203,-21.197006
2021-1678593,2021-01-21,Vente,145500.0,154,RUE MARIUS ET ARY LEBLOND,0187,97410,97416,Saint-Pierre,974,0,Local industriel. commercial ou assimilé,50.0,0,55.469806,-21.336119
2021-1678593,2021-01-21,Vente,145500.0,154,RUE MARIUS ET ARY LEBLOND,0187,97410,97416,Saint-Pierre,974,0,Maison,121.0,4,55.469806,-21.336119
2021-1678594,2021-01-22,Vente,165000.0,232,CHE MUTEL,0680,97436,97413,Saint-Leu,974,1,Appartement,66.0,2,55.301482,-21.14286
2021-1678597,2021-01-29,Vente,390000.0,2,RUE DES DAUPHINS,1001,97436,97413,Saint-Leu,974,0,Maison,76.0,3,55.30168,-21.168114
2021-1678599,2021-02-19,Vente,340000.0,636,CHE LA SURPRISE,0340,97436,97413,Saint-Leu,974,0,Maison,40.0,2,55.302174,-21.157491
2021-1678599,2021-02-19,Vente,340000.0,636,CHE LA SURPRISE,0340,97436,97413,Saint-Leu,974,0,Maison,115.0,3,55.302174,-21.157491
2021-1678600,2021-01-22,Vente,230000.0,32,IMP DES ALOUETTES,0002,97430,97422,Le Tampon,974,0,Maison,74.0,5,55.514705,-21.298504
2021-1678601,2021-01-22,Vente,347000.0,33,RUE DES OISEAUX BELIERS,0979,97421,97414,Saint-Louis,974,0,Maison,120.0,4,55.434944,-21.250405
2021-1678602,2021-01-22,Vente,226000.0,109,CHE KERVEGUEN,0769,97421,97414,Saint-Louis,974,0,Maison,102.0,4,55.439843,-21.283714
2021-1678602,2021-01-22,Vente,226000.0,109,CHE KERVEGUEN,0769,97421,97414,Saint-Louis,974,0,Maison,102.0,4,55.439843,-21.283714
2021-1678607,2021-02-05,Vente,193500.0,4,IMP MONDON,0366,97414,97403,Entre-Deux,974,0,Maison,91.0,4,55.481831,-21.242082
2021-1678607,2021-02-05,Vente,193500.0,4,IMP MONDON,0366,97414,97403,Entre-Deux,974,0,Maison,91.0,4,55.481831,-21.242082
2021-1678608,2021-02-04,Vente en l'état futur d'achèvement,308000.0,25,AV DE LA MER,0988,97436,97413,Saint-Leu,974,1,Appartement,54.0,3,55.289816,-21.179106
2021-1678610,2021-02-01,Vente,425000.0,38,RUE ROGER MONDON,0218,97425,97401,Les Avirons,974,0,Maison,150.0,6,55.338996,-21.240886
2021-1678611,2021-02-05,Vente,335000.0,1,RUE DES MAINATES BERIVE,1252,97430,97422,Le Tampon,974,0,Maison,142.0,6,55.525789,-21.294708
2021-1678615,2021-02-16,Vente,160000.0,52,RUE DU GENERAL LAMBERT,0500,97436,97413,Saint-Leu,974,1,Appartement,55.0,3,55.287406,-21.165282
2021-1678618,2021-01-29,Vente,480000.0,10,CHE NO1,0182,97425,97401,Les Avirons,974,0,Maison,24.0,2,55.335149,-21.244706
2021-1678619,2021-02-02,Vente,146000.0,54,CHE ARCHAMBAUD 400,0009,97432,97416,Saint-Pierre,974,1,Appartement,74.0,4,55.509589,-21.291345
2021-1678620,2021-01-28,Vente,171873.0,3,IMP LEO,1142,97418,97422,Le Tampon,974,0,Maison,96.0,4,55.535819,-21.193975
2021-1678623,2021-02-04,Vente,105000.0,11,CHE DUCHEMANN,0344,97480,97412,Saint-Joseph,974,0,Maison,165.0,9,55.632496,-21.29661
2021-1678624,2021-02-05,Vente,217500.0,58,ALL DES GREVILEAS,0137,97432,97416,Saint-Pierre,974,0,Maison,95.0,5,55.496167,-21.300495
2021-1678625,2021-02-05,Vente,254400.0,108,CHE QUINTON,0249,97410,97416,Saint-Pierre,974,0,Maison,80.0,4,55.476574,-21.310835
2021-1678628,2021-01-26,Vente,99000.0,41,RUE PAUL HERMANN,1040,97421,97414,Saint-Louis,974,0,Local industriel. commercial ou assimilé,24.0,0,55.405684,-21.202274
2021-1678628,2021-01-26,Vente,99000.0,41,RUE PAUL HERMANN,1040,97421,97414,Saint-Louis,974,0,Maison,175.0,5,55.405684,-21.202274
2021-1678628,2021-01-26,Vente,99000.0,41,RUE PAUL HERMANN,1040,97421,97414,Saint-Louis,974,0,Maison,68.0,3,55.405684,-21.202274
2021-1678628,2021-01-26,Vente,99000.0,41,RUE PAUL HERMANN,1040,97421,97414,Saint-Louis,974,0,Maison,60.0,3,55.405684,-21.202274
2021-1678629,2021-01-26,Vente,489900.0,12,SEN DU BRAS,0101,97427,97404,L'Étang-Salé,974,1,Maison,174.0,4,55.361873,-21.254578
2021-1678630,2021-01-26,Vente,400400.0,2,CHE MAURICE COURTIN,0236,97424,97413,Saint-Leu,974,0,Maison,148.0,5,55.311054,-21.196006
2021-1678632,2021-02-10,Vente,175000.0,22,CHE JEAN BAPTISTE,1102,97418,97422,Le Tampon,974,0,Maison,79.0,4,55.553474,-21.227695
2021-1678636,2021-02-11,Vente,146000.0,64,RUE PAUL HERMANN,1470,97430,97422,Le Tampon,974,2,Maison,90.0,4,55.518636,-21.270272
2021-1678637,2021-02-09,Vente en l'état futur d'achèvement,469665.6,22,RUE DU FOUR A CHAUX,0226,97427,97404,L'Étang-Salé,974,1,Appartement,84.0,4,55.333314,-21.272262
2021-1678638,2021-02-05,Vente,483000.0,11,RUE CASSIOPEE,0162,97424,97413,Saint-Leu,974,0,Maison,130.0,4,55.296776,-21.205992
2021-1678640,2021-02-04,Vente,130000.0,3,RUE DE LA CAMBUSE,0134,97424,97413,Saint-Leu,974,1,Appartement,45.0,2,55.29578,-21.19843
2021-1678645,2021-01-28,Vente,200000.0,183,RUE DU DOCTEUR CHARRIERE,0660,97430,97422,Le Tampon,974,0,Maison,97.0,4,55.516889,-21.253918
2021-1678645,2021-01-28,Vente,200000.0,183,RUE DU DOCTEUR CHARRIERE,0660,97430,97422,Le Tampon,974,0,Maison,114.0,4,55.516889,-21.253918
2021-1678646,2021-01-28,Vente,60000.0,18,RUE DES HORTENSIAS,0129,97425,97401,Les Avirons,974,0,Maison,18.0,2,55.358969,-21.21025
2021-1678649,2021-01-29,Vente,73000.0,22,IMP DE L'ARC EN CIEL,0151,97418,97422,Le Tampon,974,0,Maison,70.0,3,55.535443,-21.194819
2021-1678650,2021-01-29,Vente,115000.0,65,RUE LAMBERT,0770,97450,97414,Saint-Louis,974,0,Maison,65.0,5,55.409729,-21.284311
2021-1678651,2021-02-02,Vente,60000.0,86,RUE JOSEPH BEDIER,0730,97450,97414,Saint-Louis,974,0,Maison,38.0,3,55.409024,-21.289079
2021-1678652,2021-01-28,Vente,125000.0,116,CHE NO1,0182,97425,97401,Les Avirons,974,0,Maison,50.0,3,55.354206,-21.250097
2021-1678652,2021-01-28,Vente,125000.0,116,CHE NO1,0182,97425,97401,Les Avirons,974,0,Maison,89.0,5,55.354206,-21.250097
2021-1678653,2021-02-02,Vente,200000.0,18,RUE VICTOR HUGO,2010,97430,97422,Le Tampon,974,0,Local industriel. commercial ou assimilé,66.0,0,55.52139,-21.280852
2021-1678653,2021-02-02,Vente,200000.0,18,RUE VICTOR HUGO,2010,97430,97422,Le Tampon,974,0,Local industriel. commercial ou assimilé,51.0,0,55.521457,-21.280786
2021-1678654,2021-02-09,Vente,156500.0,20,RUE DU DOCTEUR CHARRIERE,0660,97430,97422,Le Tampon,974,0,Maison,36.0,4,55.507845,-21.262259
2021-1678655,2021-02-09,Vente,145000.0,90,CHE PIERRE CADET,1537,97430,97422,Le Tampon,974,0,Maison,60.0,3,55.531508,-21.26169
2021-1678656,2021-02-09,Vente,250250.0,31,RUE DE L'ARC EN CIEL,0005,97414,97403,Entre-Deux,974,0,Maison,164.0,5,55.479387,-21.2429
2021-1678659,2021-02-10,Vente,173000.0,9,CHE SYLVAIN VITRY,0490,97429,97405,Petite-Île,974,1,Appartement,59.0,3,55.568209,-21.36819
2021-1678664,2021-02-15,Vente,850000.0,15,RUE ROLAND GARROS,1720,97430,97422,Le Tampon,974,0,Appartement,46.0,1,55.518049,-21.27714
2021-1678664,2021-02-15,Vente,850000.0,15,RUE ROLAND GARROS,1720,97430,97422,Le Tampon,974,0,Appartement,46.0,1,55.518049,-21.27714
2021-1678664,2021-02-15,Vente,850000.0,15,RUE ROLAND GARROS,1720,97430,97422,Le Tampon,974,0,Appartement,46.0,1,55.518049,-21.27714
2021-1678664,2021-02-15,Vente,850000.0,15,RUE ROLAND GARROS,1720,97430,97422,Le Tampon,974,0,Appartement,46.0,1,55.518049,-21.27714
2021-1678664,2021-02-15,Vente,850000.0,15,RUE ROLAND GARROS,1720,97430,97422,Le Tampon,974,0,Appartement,64.0,3,55.518049,-21.27714
2021-1678664,2021-02-15,Vente,850000.0,15,RUE ROLAND GARROS,1720,97430,97422,Le Tampon,974,0,Appartement,46.0,1,55.518049,-21.27714
2021-1678664,2021-02-15,Vente,850000.0,15,RUE ROLAND GARROS,1720,97430,97422,Le Tampon,974,0,Appartement,46.0,1,55.518049,-21.27714
2021-1678664,2021-02-15,Vente,850000.0,15,RUE ROLAND GARROS,1720,97430,97422,Le Tampon,974,0,Appartement,46.0,1,55.518049,-21.27714
2021-1678664,2021-02-15,Vente,850000.0,15,RUE ROLAND GARROS,1720,97430,97422,Le Tampon,974,0,Appartement,64.0,3,55.518049,-21.27714
2021-1678664,2021-02-15,Vente,850000.0,15,RUE ROLAND GARROS,1720,97430,97422,Le Tampon,974,0,Appartement,46.0,1,55.518049,-21.27714
2021-1678667,2021-02-02,Vente,150000.0,30,RUE DES MOUTARDIERS,0676,97424,97413,Saint-Leu,974,1,Appartement,82.0,4,55.315214,-21.22064
2021-1678668,2021-01-29,Vente,271000.0,153,RTE DE CILAOS,0270,97421,97414,Saint-Louis,974,0,Maison,76.0,4,55.440626,-21.270763
2021-1678669,2021-01-27,Vente,420000.0,26,CHE RESERVOIR,0798,97424,97413,Saint-Leu,974,0,Maison,89.0,4,55.29938,-21.203861
2021-1678670,2021-02-05,Vente,115000.0,28,CHE DE LA GRANDE FERME,1030,97418,97422,Le Tampon,974,0,Maison,45.0,3,55.589863,-21.220252
2021-1678670,2021-02-05,Vente,115000.0,28,CHE DE LA GRANDE FERME,1030,97418,97422,Le Tampon,974,0,Maison,45.0,3,55.589863,-21.220252
2021-1678671,2021-02-26,Vente,200000.0,62,CHE TAURAN,0858,97424,97413,Saint-Leu,974,0,Maison,70.0,4,55.312415,-21.22347
2021-1678672,2021-02-02,Vente,140000.0,89,CHE DES LONGOSES,1207,97430,97422,Le Tampon,974,0,Maison,47.0,2,55.510082,-21.232354
2021-1678673,2021-02-10,Vente,210000.0,6,ALL DES SABOTS DE VENUS,1479,97432,97416,Saint-Pierre,974,0,Maison,73.0,4,55.496103,-21.29417
2021-1678674,2021-01-22,Vente,100000.0,40,RUE PETITE PLAINE,1152,97480,97412,Saint-Joseph,974,0,Maison,107.0,4,55.610413,-21.332352
2021-1678675,2021-02-10,Vente,182740.0,36,CHE RENE GONTHIER,1670,97430,97422,Le Tampon,974,1,Appartement,74.0,3,55.53348,-21.307824
2021-1678675,2021-02-10,Vente,182740.0,36,CHE RENE GONTHIER,1670,97430,97422,Le Tampon,974,1,Appartement,74.0,2,55.53348,-21.307824
2021-1678676,2021-02-10,Vente,97010.0,36,CHE RENE GONTHIER,1670,97430,97422,Le Tampon,974,1,Appartement,100.0,4,55.53348,-21.307824
2021-1678678,2021-02-10,Vente,110000.0,24,RUE HILLY,0780,97480,97412,Saint-Joseph,974,0,Maison,91.0,3,55.612999,-21.385141
2021-1678679,2021-02-03,Vente,155000.0,93,CHE LIGNE DES BAMBOUS CD28,0413,97432,97416,Saint-Pierre,974,3,Appartement,70.0,3,55.495809,-21.30503
2021-1678680,2021-02-09,Vente,203000.0,42,CHE MERLO,0068,97425,97401,Les Avirons,974,0,Maison,81.0,4,55.327849,-21.236387
2021-1678681,2021-02-04,Vente,200000.0,54,RUE RAPHAEL DOUYERE,1640,97418,97422,Le Tampon,974,0,Maison,130.0,4,55.551744,-21.216396
2021-1678682,2021-02-04,Vente,210000.0,12,RUE EUGENE DAYOT,0850,97430,97422,Le Tampon,974,0,Maison,78.0,4,55.516756,-21.285947
2021-1678684,2021-02-12,Vente,155000.0,10,IMP DES FOUGERES,0088,97426,97423,Les Trois-Bassins,974,0,Maison,44.0,3,55.303815,-21.108854
2021-1678686,2021-01-29,Vente,417000.0,42,RUE DES MIMOSAS,0748,97410,97416,Saint-Pierre,974,0,Maison,128.0,4,55.478627,-21.321018
2021-1678691,2021-02-12,Vente,262000.0,3,CHE DU PORT DU BARIL,0250,97442,97417,Saint-Philippe,974,0,Maison,20.0,1,55.726424,-21.369772
2021-1678691,2021-02-12,Vente,262000.0,3,CHE DU PORT DU BARIL,0250,97442,97417,Saint-Philippe,974,0,Maison,42.0,2,55.726424,-21.369772
2021-1678692,2021-02-12,Vente,200000.0,36,RUE HENRI MUSSARD,0750,97480,97412,Saint-Joseph,974,0,Appartement,55.0,2,55.628462,-21.378139
2021-1678692,2021-02-12,Vente,200000.0,36,RUE HENRI MUSSARD,0750,97480,97412,Saint-Joseph,974,0,Appartement,50.0,2,55.628462,-21.378139
2021-1678692,2021-02-12,Vente,200000.0,36,RUE HENRI MUSSARD,0750,97480,97412,Saint-Joseph,974,0,Appartement,80.0,4,55.628462,-21.378139
2021-1678694,2021-02-15,Vente,500000.0,2,RUE DES 100 MARCHES,0220,97480,97412,Saint-Joseph,974,0,Maison,187.0,6,55.61497,-21.373334
2021-1678694,2021-02-15,Vente,500000.0,2,RUE DES 100 MARCHES,0220,97480,97412,Saint-Joseph,974,0,Local industriel. commercial ou assimilé,110.0,0,55.61497,-21.373334
2021-1678696,2021-02-02,Vente,277000.0,31,RUE ABRAHAM,0013,97418,97422,Le Tampon,974,0,Maison,189.0,5,55.556536,-21.227735
2021-1678697,2021-02-12,Vente,480000.0,15,IMP AYACANOU,0047,97427,97404,L'Étang-Salé,974,0,Maison,138.0,4,55.369584,-21.259329
2021-1678698,2021-02-11,Vente,188000.0,6,RUE BOUCLE DES BASALTES,0251,97418,97422,Le Tampon,974,0,Maison,131.0,6,55.573372,-21.200702
2021-1678698,2021-02-11,Vente,188000.0,6,RUE BOUCLE DES BASALTES,0251,97418,97422,Le Tampon,974,0,Maison,131.0,6,55.573372,-21.200702
2021-1678700,2021-02-12,Vente,64500.0,38,RUE JULES FERRY,1110,97430,97422,Le Tampon,974,1,Appartement,51.0,2,55.519167,-21.275823
2021-1678703,2021-02-12,Vente,80000.0,15,CHE DES MURIERS,0212,97413,97424,Cilaos,974,0,Maison,35.0,2,55.470027,-21.13993
2021-1678703,2021-02-12,Vente,80000.0,15,CHE DES MURIERS,0212,97413,97424,Cilaos,974,0,Maison,47.0,3,55.470027,-21.13993
2021-1678703,2021-02-12,Vente,80000.0,15,CHE DES MURIERS,0212,97413,97424,Cilaos,974,0,Maison,40.0,1,55.470027,-21.13993
2021-1678704,2021-02-17,Vente,60000.0,1,RUE GEORGES FOURCADE,0694,97480,97412,Saint-Joseph,974,0,Maison,65.0,4,55.670022,-21.372919
2021-1678705,2021-02-12,Vente,136000.0,91,RUE FRANCOIS DE MAHY,0130,97410,97416,Saint-Pierre,974,1,Appartement,47.0,2,55.476234,-21.336741
2021-1678711,2021-02-02,Vente,80000.0,75,RUE MIKHAIL GORBATCHEV,1369,97430,97422,Le Tampon,974,1,Appartement,63.0,2,55.519841,-21.277246
2021-1678712,2021-02-08,Vente,300000.0,56,RUE DU GENERAL DE GAULLE,0499,97436,97413,Saint-Leu,974,2,Appartement,54.0,3,55.285643,-21.158516
2021-1678716,2021-02-15,Vente,77750.0,35,RUE ALEXANDER FLEMING,0100,97430,97422,Le Tampon,974,1,Appartement,53.0,2,55.526874,-21.272305
2021-1678717,2021-02-15,Vente,157000.0,7,IMP ROBERT MOY DE LA CROIX,1698,97430,97422,Le Tampon,974,1,Appartement,87.0,3,55.522949,-21.284191
2021-1678718,2021-02-12,Vente,250000.0,4,RUE AIME LEBON,0020,97480,97412,Saint-Joseph,974,0,Maison,80.0,4,55.629624,-21.37504
2021-1678718,2021-02-12,Vente,250000.0,4,RUE AIME LEBON,0020,97480,97412,Saint-Joseph,974,0,Maison,80.0,3,55.629624,-21.37504
2021-1678719,2021-02-15,Vente,192240.0,53,RUE DU STADE,0223,97425,97401,Les Avirons,974,1,Appartement,65.0,4,55.331735,-21.24321
2021-1678721,2021-02-25,Vente,152000.0,2,CHE GRAND BASSIN,0118,97442,97417,Saint-Philippe,974,0,Maison,72.0,2,55.791442,-21.34968
2021-1678722,2021-02-23,Vente,268000.0,11,RUE GALABE,1018,97424,97413,Saint-Leu,974,1,Appartement,62.0,3,55.296659,-21.215211
2021-1678723,2021-02-09,Vente,315000.0,17,LOT DES JACARANDAS,A025,97436,97413,Saint-Leu,974,0,Maison,77.0,3,55.294416,-21.138927
2021-1678724,2021-02-17,Vente,243000.0,2,ALL DU FOUR A CHAUX,0670,97480,97412,Saint-Joseph,974,0,Maison,56.0,3,55.590048,-21.374504
2021-1678725,2021-02-04,Vente,168000.0,27,ALL FLEUR DE CANNE,0236,97429,97405,Petite-Île,974,0,Maison,53.0,3,55.574494,-21.37043
2021-1678733,2021-02-05,Vente,100000.0,34,RUE LEPERLIER,0330,97414,97403,Entre-Deux,974,0,Maison,35.0,2,55.482132,-21.240518
2021-1678734,2021-02-08,Vente,115000.0,73,CHE DE KERVEGUEN,1120,97430,97422,Le Tampon,974,1,Appartement,38.0,2,55.516317,-21.290233
2021-1678735,2021-02-05,Vente,61000.0,35,RUE ALEXANDER FLEMING,0100,97430,97422,Le Tampon,974,1,Appartement,29.0,1,55.526874,-21.272305
2021-1678737,2021-01-29,Vente,170000.0,48,RUE DU CASINO,0100,97429,97405,Petite-Île,974,0,Appartement,69.0,3,55.563379,-21.351917
2021-1678737,2021-01-29,Vente,170000.0,48,RUE DU CASINO,0100,97429,97405,Petite-Île,974,0,Appartement,68.0,3,55.563379,-21.351917
2021-1678741,2021-02-04,Vente,173000.0,90,RUE SAINT LOUIS,1280,97450,97414,Saint-Louis,974,0,Maison,120.0,5,55.41509,-21.286693
2021-1678742,2021-02-04,Vente,443420.0,23,CHE DOZENVAL,0109,97425,97401,Les Avirons,974,0,Maison,113.0,4,55.351387,-21.241583
2021-1678743,2021-02-04,Vente,515200.0,5,CHE DES FRANCISCEAS,0114,97425,97401,Les Avirons,974,0,Maison,69.0,2,55.338724,-21.242283
2021-1678743,2021-02-04,Vente,515200.0,5,CHE DES FRANCISCEAS,0114,97425,97401,Les Avirons,974,0,Maison,82.0,2,55.338724,-21.242283
2021-1678745,2021-02-05,Vente,132000.0,38,RUE JULES FERRY,1110,97430,97422,Le Tampon,974,1,Appartement,81.0,4,55.519167,-21.275823
2021-1678746,2021-02-11,Vente,420000.0,64,RUE GEORGES AZEMA,0940,97430,97422,Le Tampon,974,0,Maison,137.0,6,55.526934,-21.2767
2021-1678746,2021-02-11,Vente,420000.0,64,RUE GEORGES AZEMA,0940,97430,97422,Le Tampon,974,0,Maison,137.0,6,55.526934,-21.2767
2021-1678746,2021-02-11,Vente,420000.0,64,RUE GEORGES AZEMA,0940,97430,97422,Le Tampon,974,0,Local industriel. commercial ou assimilé,163.0,0,55.526934,-21.2767
2021-1678746,2021-02-11,Vente,420000.0,64,RUE GEORGES AZEMA,0940,97430,97422,Le Tampon,974,0,Local industriel. commercial ou assimilé,163.0,0,55.526934,-21.2767
